dataset,video_id,conversation_id,level,level_label,episode_id,turn_order,speaker_role,innovation_magnitude,directional_innovation_magnitude,directional_innovation_fraction,directional_persistence,within_episode_sdi
wired,fractal,wired_fractal_12,0,child,0,5,partner,1.1273973104045207,1.0243728793533107,0.9086174589017313,0.7245685447942847,0.7422283665197597
wired,fractal,wired_fractal_12,0,child,0,6,expert,0.8865450563180324,0.8328217346285436,0.9394014762052253,0.5010152249468631,0.4172563687155565
wired,fractal,wired_fractal_12,0,child,0,7,partner,0.849402824069246,0.49212800833879605,0.5793811774495546,0.8206559061210841,0.40386775661083907
wired,fractal,wired_fractal_12,0,child,1,14,expert,1.1651057175866837,1.1643222962972648,0.9993275963901018,0.30074773033954166,0.3501672879951257
wired,fractal,wired_fractal_12,0,child,1,15,partner,1.0422880631141584,0.3701691738267607,0.3551505451577469,1.0,0.3701691738267607
wired,fractal,wired_fractal_12,0,child,1,16,expert,1.1367258508113496,1.0607973562476363,0.9332042158534075,0.41959388115947405,0.44510407983165495
wired,fractal,wired_fractal_12,0,child,1,17,partner,1.1559641456920702,1.1304255618985184,0.9779071142563509,0.3851737068248547,0.43541020396602154
wired,fractal,wired_fractal_12,0,child,1,18,expert,1.0416344429575406,0.983186481197214,0.943888220904718,0.4742246499413564,0.46625126487282276
wired,fractal,wired_fractal_12,0,child,2,25,partner,0.937464261490175,0.8132139271392791,0.8674612575051581,0.6665526561461425,0.542049903149722
wired,fractal,wired_fractal_12,0,child,2,26,expert,0.7507831796459147,0.7502017587350504,0.9992255807966586,0.6766844378567064,0.5076498553887401
wired,fractal,wired_fractal_12,0,child,2,27,partner,1.1326501208982407,1.1011427036913257,0.9721825684502639,0.31613920710098675,0.3481143812500125
wired,fractal,wired_fractal_13,1,teenager,0,4,expert,0.8852199621739841,0.8746592316956249,0.9880699363654074,0.9208853966094135,0.8054609134781104
wired,fractal,wired_fractal_13,1,teenager,0,5,partner,1.1684975615975748,1.1656201848464405,0.9975375415005591,0.42598451137825344,0.4965361448944404
wired,fractal,wired_fractal_13,1,teenager,0,6,expert,0.7496879625200088,0.6992617414259995,0.9327370537931025,0.7122381004966778,0.49804085446325297
wired,fractal,wired_fractal_13,1,teenager,0,7,partner,1.1013580731256505,1.0898208962654505,0.9895245904645279,0.3751120570988372,0.40880495826743163
wired,fractal,wired_fractal_13,1,teenager,0,8,expert,0.8727751811628135,0.8485363706867628,0.9722278875474791,0.6119194841311489,0.5192359382171613
wired,fractal,wired_fractal_13,1,teenager,0,9,partner,1.1540319385189752,1.1476440779180348,0.99446474539506,0.23673120474333906,0.27168316518209484
wired,fractal,wired_fractal_13,1,teenager,0,10,expert,0.6753417399816276,0.6488371549227033,0.9607538176736921,0.3398420483891821,0.22050214779994057
wired,fractal,wired_fractal_14,2,undergraduate,0,4,expert,0.9318901181016284,0.9175511518967131,0.9846130290177236,0.7503644701649228,0.6884977839421917
wired,fractal,wired_fractal_14,2,undergraduate,0,5,partner,1.1313943253544239,1.1272022325192221,0.9962947552924265,0.47393868668118133,0.5342247457042557
wired,fractal,wired_fractal_14,2,undergraduate,0,6,expert,0.7833119301469175,0.7644968940663904,0.9759801487027345,0.5288406630779772,0.404297044379124
wired,fractal,wired_fractal_14,2,undergraduate,0,7,partner,1.3444449760268855,1.2873505089290063,0.9575330577919501,0.3485065018223675,0.4486500224860924
wired,fractal,wired_fractal_14,2,undergraduate,0,8,expert,1.0427080488040095,1.0099640718341465,0.9685971763540244,0.4812770626849562,0.4860725419096761
wired,fractal,wired_fractal_14,2,undergraduate,0,9,partner,1.3356350071054435,1.304287837840947,0.976530138025202,0.40435092252100524,0.5273899904639142
wired,fractal,wired_fractal_14,2,undergraduate,0,10,expert,0.7870853877507866,0.7684811061718633,0.976363070805997,0.47974061953364483,0.3686716019747904
wired,fractal,wired_fractal_14,2,undergraduate,0,11,partner,1.361322560497599,1.303505906825141,0.9575290564109346,0.28846421487834745,0.3760148080016026
wired,fractal,wired_fractal_14,2,undergraduate,0,12,expert,1.1014140404597903,1.0990041696932682,0.9978120210211647,0.3040731568502671,0.3341776672702387
wired,fractal,wired_fractal_14,2,undergraduate,0,13,partner,1.0969546656835927,1.093717392960261,0.9970488545920798,0.5765619064702349,0.6305957852248232
wired,fractal,wired_fractal_15,3,graduate,0,4,expert,0.91629252674896,0.7802874293923607,0.8515702208769486,0.7804449171266956,0.6089713581671233
wired,fractal,wired_fractal_15,3,graduate,0,5,partner,1.334027076422364,1.2975816063437307,0.9726801121778227,0.3413002262391559,0.4428648958088826
wired,fractal,wired_fractal_15,3,graduate,0,6,expert,1.1900693531837312,1.1821740833186798,0.993365706086857,0.781758307617026,0.9241744106839203
wired,fractal,wired_fractal_15,3,graduate,1,13,partner,1.1518526990603384,1.1060846911768596,0.9602657458529412,0.3857496037694223,0.4266717313568974
wired,fractal,wired_fractal_15,3,graduate,1,14,expert,0.9256144882397221,0.8985582268917315,0.9707694059538595,0.6414658035380022,0.576394375038787
wired,fractal,wired_fractal_15,3,graduate,1,15,partner,1.2176833380675298,1.209087260651509,0.9929406298433419,0.5000903617992949,0.6046528856261315
wired,fractal,wired_fractal_15,3,graduate,2,22,expert,1.0419348738955947,1.0002064345907333,0.9599510100378857,0.5155317120796956,0.5156381356576888
wired,fractal,wired_fractal_15,3,graduate,2,23,partner,1.2835034188065204,1.252523368155065,0.9758628997800111,0.5587296359013665,0.6998219254472327
wired,fractal,wired_fractal_15,3,graduate,2,24,expert,0.894324318911333,0.6111785637093737,0.6833970079810444,0.4450807746968145,0.27202382861385443
wired,fractal,wired_fractal_16,4,expert,0,4,partner,1.1906701093836554,1.162145573842032,0.9760432924973946,0.4015635401396627,0.4666752907896462
wired,fractal,wired_fractal_16,4,expert,0,5,expert,1.1714900227266756,1.1376354503701473,0.9711012712863726,0.653574903032061,0.7435299791615041
wired,fractal,wired_fractal_16,4,expert,0,6,partner,1.1275926291495126,1.118548729108013,0.9919794615460433,0.5688579658513218,0.6362953547459654
wired,fractal,wired_fractal_16,4,expert,0,7,expert,1.0965460218248362,1.0608070091342414,0.9674076491271324,0.20380904065586974,0.21620205885267219
wired,fractal,wired_fractal_16,4,expert,0,8,partner,1.0314861979949763,1.0008379656744353,0.9702873074006361,0.4266247500576582,0.42698224695407105
wired,fractal,wired_fractal_16,4,expert,0,9,expert,1.1113089931507116,1.1081442415835354,0.9971522307587911,0.17646677246445452,0.19555063773731726
wired,fractal,wired_fractal_16,4,expert,0,10,partner,0.9999753556706044,0.9423985582031599,0.942421783555081,0.3413851579486578,0.32172088064277315
wired,fractal,wired_fractal_16,4,expert,0,11,expert,1.0097204436175125,0.9921501904911426,0.9825988933487334,0.3967833675193313,0.3936686936680216
wired,fractal,wired_fractal_16,4,expert,0,12,partner,0.9537525844404046,0.914917626213582,0.9592819365720854,0.7033407759815624,0.6434988731802698
wired,fractal,wired_fractal_16,4,expert,0,13,expert,0.947988954207092,0.8994790532146321,0.9488286221288487,0.29423313111072447,0.26465653819585117
wired,fractal,wired_fractal_16,4,expert,0,14,partner,1.1163245856321615,1.03031709543573,0.9229547648557345,0.4521029889502724,0.46580943841305655
wired,fractal,wired_fractal_16,4,expert,0,15,expert,1.1624039527763055,1.150598961943382,0.989844330100807,0.336887576111325,0.3876224953653127
wired,fractal,wired_fractal_16,4,expert,0,16,partner,1.039224988469181,1.0390733154307934,0.9998540517779397,0.2053008731053819,0.21332265887844576
wired,fractal,wired_fractal_16,4,expert,0,17,expert,0.9418278949124826,0.9069134386108665,0.9629290484055758,0.130847242964752,0.11866712304991475
wired,fractal,wired_fractal_16,4,expert,0,18,partner,1.086247255452438,1.0414085957859789,0.9587214978520319,0.39784294981485613,0.414317067710041
wired,fractal,wired_fractal_16,4,expert,0,19,expert,0.9533251234275536,0.9360692493245784,0.9818992768784736,0.29710057302253623,0.2781067103631076
wired,fractal,wired_fractal_16,4,expert,0,20,partner,1.152400272367385,1.1239394130133207,0.9753029741163005,0.4231982392106912,0.47564918056673516
wired,fractal,wired_fractal_16,4,expert,0,21,expert,1.2168437047248515,1.2022206145369292,0.9879827703984244,0.26720738890863505,0.3212422313025475
wired,fractal,wired_fractal_16,4,expert,0,22,partner,1.020535330434813,1.010134605979129,0.9898085601286899,0.41929077130819653,0.42354011806609015
wired,fractal,wired_fractal_16,4,expert,1,29,expert,1.0559521591198344,1.0511902976063285,0.9954904571448856,0.4852754859328946,0.5101168824788552
wired,fractal,wired_fractal_16,4,expert,1,30,partner,1.0913713377112957,1.063852906617278,0.9747854555602484,0.333861521288767,0.355179549830721
wired,fractal,wired_fractal_16,4,expert,1,31,expert,1.2320551076579058,1.191874340812877,0.9673871999748627,0.32599016341310877,0.38853931112948104
wired,fractal,wired_fractal_16,4,expert,1,32,partner,1.155889667505995,1.1474752675283169,0.9927204124967858,0.2603186829764352,0.29870925039100404
wired,fractal,wired_fractal_16,4,expert,1,33,expert,0.844194249604443,0.8410523645005415,0.9962782438918888,0.4030561738114091,0.3389913480106269
wired,fractal,wired_fractal_16,4,expert,1,34,partner,1.0797661509153709,1.0718232511123353,0.9926438703442457,0.5357510962428391,0.5742304817619975
wired,fractal,wired_fractal_16,4,expert,1,35,expert,1.1441535032068684,1.1383803404063035,0.994954206069921,0.20413447131900708,0.2323826689487921
wired,fractal,wired_fractal_16,4,expert,1,36,partner,0.9866548300029966,0.9801615204092272,0.9934188640269028,0.43260905703364116,0.4240267510848958
wired,fractal,wired_fractal_16,4,expert,1,37,expert,0.6938117620932799,0.6858824375198586,0.9885713604069113,0.4969768251461226,0.3408676762221031
wired,gravity,wired_gravity_12,0,child,0,4,expert,1.2825793966961996,1.218579883078898,0.9501009342711194,0.6699243617351524,0.8163563503949274
wired,gravity,wired_gravity_12,0,child,0,5,partner,1.211691709284726,1.104780715144039,0.9117671654246859,0.3961953035428174,0.43770893078474343
wired,gravity,wired_gravity_12,0,child,0,6,expert,1.0753865789100103,1.0536123743104044,0.9797522072270461,0.7248064808243956,0.7636650771769601
wired,gravity,wired_gravity_12,0,child,0,7,partner,1.0814215502884768,1.0726410892928955,0.9918806306437753,0.38975922254493367,0.41807175703254973
wired,gravity,wired_gravity_12,0,child,0,8,expert,0.946519273468864,0.9311177022365609,0.9837282011418086,0.4556350622896035,0.4242498722575079
wired,gravity,wired_gravity_12,0,child,0,9,partner,1.0973314630613504,1.022277221056253,0.9316029435658012,0.39780247529082224,0.4066644089696005
wired,gravity,wired_gravity_12,0,child,0,10,expert,1.0027430612926396,0.9854780707384891,0.9827822388191079,0.24315593322552215,0.23962483996370446
wired,gravity,wired_gravity_12,0,child,0,11,partner,1.1572751840295206,1.1382613520880822,0.9835701722418192,0.31582130101539296,0.3594871811119984
wired,gravity,wired_gravity_12,0,child,0,12,expert,0.9647885013818075,0.9094041139312851,0.9425942707939188,0.4847903238610134,0.4408703149132856
wired,gravity,wired_gravity_12,0,child,0,13,partner,1.202288405845958,1.1869946430162663,0.9872794557808965,0.6909043370848766,0.8200997469564533
wired,gravity,wired_gravity_12,0,child,0,14,expert,1.0032221024380676,0.850695358287072,0.8479631342041134,0.5012174888157622,0.42638339122787133
wired,gravity,wired_gravity_12,0,child,0,15,partner,1.1669372874503239,1.1556256137397283,0.990306528180018,0.3997646932818892,0.4619783190253574
wired,gravity,wired_gravity_12,0,child,0,16,expert,1.1923010216319736,1.1825014628985144,0.9917809692714699,0.3546895755975274,0.4194209420189294
wired,gravity,wired_gravity_12,0,child,0,17,partner,1.1508834552893388,1.1491380089883327,0.9984833857034066,0.48447890115318065,0.5567331198680213
wired,gravity,wired_gravity_12,0,child,0,18,expert,1.1292406102729131,1.092989608665114,0.9678978941432101,0.4917767350940576,0.5375068612410615
wired,gravity,wired_gravity_12,0,child,0,19,partner,1.2081655119172354,1.1302737259339874,0.935528878108284,0.326312188697574,0.3688220933368814
wired,gravity,wired_gravity_12,0,child,0,20,expert,0.9870399497019667,0.8520083994483624,0.8631954559739554,0.5699717413632419,0.4856207110896917
wired,gravity,wired_gravity_12,0,child,0,21,partner,1.2018622437990982,1.1300376839638142,0.9402389415202975,0.3705452977349981,0.4187301500561392
wired,gravity,wired_gravity_12,0,child,0,22,expert,1.136507626606903,1.1091617824193671,0.9759387059547026,0.42244679931045703,0.4685618449005432
wired,gravity,wired_gravity_12,0,child,0,23,partner,1.0700489979958168,0.9165127966899724,0.8565147936269539,0.392009496783028,0.35928172022564175
wired,gravity,wired_gravity_12,0,child,0,24,expert,1.1642215424464673,1.1354354284686006,0.9752743675242844,0.34095721663381273,0.3871349033580746
wired,gravity,wired_gravity_12,0,child,0,25,partner,0.9901028728123779,0.9131824738125828,0.9223107001172255,0.2137955343699634,0.19523433496604625
wired,gravity,wired_gravity_12,0,child,0,26,expert,1.007078050836776,0.8714627052429923,0.8653378003006151,0.4930095448902374,0.42963943170066277
wired,gravity,wired_gravity_12,0,child,0,27,partner,1.0001889032839055,0.9565411194944156,0.9563604598619938,0.26517427221648016,0.2536500952070688
wired,gravity,wired_gravity_12,0,child,0,28,expert,0.863178091917027,0.7281682823205844,0.8435898560661523,0.3585339482139465,0.2610730492245668
wired,gravity,wired_gravity_12,0,child,0,29,partner,1.0929502662426382,1.0921079592302134,0.9992293272260961,0.346833532268408,0.37877966111825745
wired,gravity,wired_gravity_12,0,child,0,30,expert,1.0210734404972006,1.0084732462508326,0.987659855062707,0.3301591206868318,0.3329566402183697
wired,gravity,wired_gravity_12,0,child,0,31,partner,0.8720818451114605,0.8631570346175956,0.9897660861249624,0.3895982412700845,0.33628446262691675
wired,gravity,wired_gravity_12,0,child,0,32,expert,1.2288672209983862,1.219561280963184,0.9924272208769356,0.4888966199102973,0.5962393880363731
wired,gravity,wired_gravity_12,0,child,0,33,partner,1.0525308210604163,1.0476277780887808,0.9953416632800443,0.3071978959524457,0.32182904917020916
wired,gravity,wired_gravity_12,0,child,0,34,expert,1.1505623977236132,0.98989906072597,0.8603610396825274,0.29771818578862425,0.29471095247319895
wired,gravity,wired_gravity_12,0,child,0,35,partner,0.8632167973748855,0.7123985754026086,0.825283494909097,0.24646956536973638,0.17558456724950033
wired,gravity,wired_gravity_12,0,child,0,36,expert,1.120983155332198,1.0281297847825508,0.9171679162983962,0.35586889875674466,0.36587941428957527
wired,gravity,wired_gravity_12,0,child,0,37,partner,1.060829463223964,1.0533199185802977,0.9929210632764317,0.33915799175415073,0.3572418682603393
wired,gravity,wired_gravity_12,0,child,0,38,expert,1.0707636645032683,1.0493399047080751,0.979992074342463,0.2517895919991925,0.26421286647491776
wired,gravity,wired_gravity_12,0,child,0,39,partner,0.9758156712619132,0.8943306771704452,0.9164955057680013,0.19245428626041278,0.17211777215562968
wired,gravity,wired_gravity_12,0,child,0,40,expert,1.0045140488712831,0.9399819937191413,0.9357579366604292,0.5391041701776739,0.5067482127059131
wired,gravity,wired_gravity_13,1,teenager,0,4,expert,1.0543377605834106,1.0453141213600148,0.9914414151121799,0.576041416403914,0.6021442270552358
wired,gravity,wired_gravity_13,1,teenager,0,5,partner,1.0732486373484005,1.0600552043084488,0.9877070116077338,0.5411044506827309,0.5736005890206933
wired,gravity,wired_gravity_13,1,teenager,1,12,expert,0.7364404910396228,0.6913781851997951,0.9388106623833886,0.5772655473019871,0.3991088064720143
wired,gravity,wired_gravity_13,1,teenager,1,13,partner,1.3152203141627592,1.3116950864335624,0.9973196675171199,0.1761212757443084,0.23101741201021986
wired,gravity,wired_gravity_13,1,teenager,1,14,expert,0.8705645394921167,0.8648986903440519,0.9934917528890349,0.34185507011638117,0.2956700024311321
wired,gravity,wired_gravity_13,1,teenager,1,15,partner,0.8758220411375609,0.8603142703736879,0.982293468265867,0.378672269950936,0.32577715763358767
wired,gravity,wired_gravity_13,1,teenager,1,16,expert,0.6159915764356962,0.6032996237964098,0.979395899025592,0.5096991633361911,0.30750131349006893
wired,gravity,wired_gravity_13,1,teenager,1,17,partner,1.005852351203152,0.9986430286586572,0.992832623459234,0.42282534867249866,0.4222515867919568
wired,gravity,wired_gravity_13,1,teenager,1,18,expert,0.8910476204045784,0.8769203872947675,0.984145366883556,0.5165358131313444,0.45296078530275624
wired,gravity,wired_gravity_13,1,teenager,1,19,partner,1.2519513058203502,1.2290373607254965,0.9816974150757238,0.26032252355541535,0.3199461072879486
wired,gravity,wired_gravity_13,1,teenager,1,20,expert,0.9815666399650395,0.9595466173252069,0.977566451686261,0.5437127754480642,0.5217177544776898
wired,gravity,wired_gravity_13,1,teenager,1,21,partner,0.9361514821648518,0.928547093125368,0.9918769673654839,0.22344193459714443,0.20747635885248705
wired,gravity,wired_gravity_13,1,teenager,1,22,expert,0.799646541345352,0.7920550037785534,0.9905063835391362,0.35516085845520196,0.28130693508572924
wired,gravity,wired_gravity_13,1,teenager,1,23,partner,1.154047053265385,0.9874377862180025,0.8556304384844482,0.25301550613932955,0.24983707126104698
wired,gravity,wired_gravity_13,1,teenager,1,24,expert,0.723432000573592,0.6794753226344082,0.9392386873883505,0.5549596354970612,0.3770813773784392
wired,gravity,wired_gravity_13,1,teenager,1,25,partner,1.2241595633176798,1.2087347960396706,0.9873997085500905,0.373043191689158,0.45091028622038215
wired,gravity,wired_gravity_13,1,teenager,1,26,expert,1.1473311007966172,1.1411967270910905,0.9946533535940392,0.2400163268393643,0.273905846637508
wired,gravity,wired_gravity_13,1,teenager,1,27,partner,1.1689027317816307,1.1469803802953913,0.9812453586674342,0.3414413018018328,0.39162647418921964
wired,gravity,wired_gravity_13,1,teenager,1,28,expert,0.8973453408635119,0.8956304409348149,0.998088918667539,0.4488581385787954,0.4020110125725068
wired,gravity,wired_gravity_13,1,teenager,1,29,partner,1.205913208411419,1.181627329156922,0.9798610056792815,0.3521474891130045,0.4161070970299157
wired,gravity,wired_gravity_13,1,teenager,1,30,expert,0.9717111186949976,0.9503558281238483,0.9780230048197789,0.3477838116233655,0.33051837230339204
wired,gravity,wired_gravity_13,1,teenager,1,31,partner,1.0869727377366198,1.0134003598267523,0.9323144221040923,0.2888290610774432,0.29269947442430394
wired,gravity,wired_gravity_13,1,teenager,1,32,expert,0.910872639646697,0.8647499957207838,0.9493643327076415,0.4740029946761334,0.40989408761782503
wired,gravity,wired_gravity_13,1,teenager,1,33,partner,1.0246424336358115,1.0120364481277908,0.9876971857740873,0.21785217603786375,0.22047434245426983
wired,gravity,wired_gravity_13,1,teenager,1,34,expert,0.9842984145050161,0.9387309017096528,0.9537055915921271,0.43301719296380825,0.40648662000669844
wired,gravity,wired_gravity_14,2,undergraduate,0,4,expert,1.2473862053281806,1.2012436527677945,0.9630086076274915,0.6131737117644258,0.7365710293010856
wired,gravity,wired_gravity_14,2,undergraduate,0,5,partner,0.9642319064110161,0.9155117676594091,0.9494725921963125,0.5495401836225178,0.5031105049081275
wired,gravity,wired_gravity_14,2,undergraduate,0,6,expert,0.9110074966381443,0.8082183388790544,0.8871698003152598,0.7431568929878101,0.600633029577127
wired,gravity,wired_gravity_14,2,undergraduate,0,7,partner,1.1927611947070982,1.1892107771355753,0.9970233626074733,0.3560494366521293,0.42341782725976246
wired,gravity,wired_gravity_14,2,undergraduate,0,8,expert,0.798238079707508,0.7948215389117144,0.9957198975047128,0.4288185791824826,0.3408342430197557
wired,gravity,wired_gravity_14,2,undergraduate,0,9,partner,0.9689742413773059,0.9682911536203005,0.9992950403335451,0.27018695236861967,0.2616196358021639
wired,gravity,wired_gravity_14,2,undergraduate,0,10,expert,1.189272208882572,1.1735919193124789,0.9868152224074814,0.4309104422283452,0.5057130129465527
wired,gravity,wired_gravity_14,2,undergraduate,0,11,partner,1.067406703981553,0.9596349227052726,0.8990340037446103,0.3014878240603605,0.2893182447387449
wired,gravity,wired_gravity_14,2,undergraduate,0,12,expert,0.9532158367684079,0.8706615189677711,0.9133938877039373,0.5852974307870237,0.5095959501369639
wired,gravity,wired_gravity_14,2,undergraduate,0,13,partner,1.150934821619032,1.1449514485383665,0.9948012928540614,0.49338998580237237,0.5649075789387503
wired,gravity,wired_gravity_14,2,undergraduate,0,14,expert,0.9410422215890515,0.9141483682061342,0.9714212043127295,0.49674438857901554,0.4540980722350609
wired,gravity,wired_gravity_14,2,undergraduate,1,21,partner,1.0853012865393443,1.0821586150837852,0.997104332690347,0.1873271877528373,0.20271773006615063
wired,gravity,wired_gravity_14,2,undergraduate,1,22,expert,1.1144751918968092,0.9413600944651151,0.8446667106713239,0.5789523840884675,0.5450026709763234
wired,gravity,wired_gravity_14,2,undergraduate,2,29,partner,0.8645040104661165,0.2818638749839618,0.32604114217082997,1.0,0.2818638749839618
wired,gravity,wired_gravity_14,2,undergraduate,2,30,expert,1.1914432049789736,1.175030560439949,0.9862245682619,0.3870350504306625,0.45477801221744524
wired,gravity,wired_gravity_14,2,undergraduate,2,31,partner,1.2166967053799074,1.1940558151684675,0.9813915085720958,0.26863790469405147,0.3207686522746047
wired,gravity,wired_gravity_15,3,graduate,0,4,expert,1.0200325064427456,0.9869636151666069,0.9675805515331756,0.638942252631102,0.6306127555394879
wired,gravity,wired_gravity_15,3,graduate,0,5,partner,1.0605838423505893,0.9594567041106054,0.904649557910708,0.30403543408990064,0.29170883552473326
wired,gravity,wired_gravity_15,3,graduate,0,6,expert,1.0697789930152115,1.0598187837539477,0.9906894701360872,0.4093801155423814,0.43386873614717725
wired,gravity,wired_gravity_15,3,graduate,0,7,partner,0.8490624554059509,0.8142859784826797,0.9590413205732868,0.2623771021246603,0.21364999533502899
wired,gravity,wired_gravity_15,3,graduate,0,8,expert,0.978054015253801,0.9591823085274555,0.9807048420301929,0.3985080582209837,0.38224187925119674
wired,gravity,wired_gravity_15,3,graduate,0,9,partner,0.9825227555597342,0.38156660317445096,0.38835396026699415,0.9333275380789552,0.35612661835396
wired,gravity,wired_gravity_15,3,graduate,0,10,expert,0.9778971350177885,0.8037198816397216,0.821885915050032,0.7070740717795722,0.5682894892811937
wired,gravity,wired_gravity_15,3,graduate,0,11,partner,1.1005432712155765,1.097243235375261,0.9970014483504428,0.13280239237233002,0.1457165266721903
wired,gravity,wired_gravity_15,3,graduate,0,12,expert,1.0640018964141662,0.9818995911245336,0.9228363167704384,0.44209315076538735,0.4340910839754906
wired,gravity,wired_gravity_15,3,graduate,0,13,partner,0.7949102952304486,0.7768339380394427,0.977259877874971,0.7425101119832076,0.5768070543260228
wired,gravity,wired_gravity_15,3,graduate,0,14,expert,0.7615534206265857,0.7351167898835663,0.9652859142537455,0.5658150961478118,0.4159401771478408
wired,gravity,wired_gravity_15,3,graduate,1,21,partner,1.299614655666314,1.2896714884149612,0.9923491419483513,0.15345710523888917,0.19790925332128953
wired,gravity,wired_gravity_15,3,graduate,1,22,expert,0.7945638265545357,0.7217011939372533,0.9082985781845309,0.582218520683426,0.42018780150961
wired,gravity,wired_gravity_15,3,graduate,1,23,partner,0.9679696591464667,0.9626098897033756,0.9944628745400845,0.5164231173609559,0.49711400004310313
wired,gravity,wired_gravity_15,3,graduate,1,24,expert,1.0571589101488648,1.0334831091799244,0.9776043121401832,0.44351222205519547,0.45836239020890046
wired,gravity,wired_gravity_15,3,graduate,1,25,partner,0.7948218897459512,0.7755358662074987,0.9757354147032958,0.46870395002590076,0.36349672387821313
wired,gravity,wired_gravity_15,3,graduate,1,26,expert,1.0535821241175989,1.0454329148008983,0.9922652357788263,0.21149596412388721,0.2211048422426616
wired,gravity,wired_gravity_15,3,graduate,1,27,partner,0.8682735683114132,0.7608904880228425,0.8763257523797693,0.31686874416803623,0.24110241338920232
wired,gravity,wired_gravity_15,3,graduate,1,28,expert,1.0710953477287186,1.0460667522177516,0.9766327100897063,0.608041404612742,0.6360518973371708
wired,gravity,wired_gravity_15,3,graduate,1,29,partner,1.0019400493654993,0.9604040674982393,0.958544443956979,0.3698710866538293,0.35522569607233134
wired,gravity,wired_gravity_16,4,expert,0,4,expert,0.697029725737036,0.6869822625620816,0.9855853160848831,0.6303512257490634,0.4330401112738731
wired,gravity,wired_gravity_16,4,expert,0,5,partner,0.8695615762510672,0.8665576473121877,0.9965454672539386,0.4975598240849119,0.4311642705560872
wired,gravity,wired_gravity_16,4,expert,0,6,expert,0.970497784671315,0.9659739930466862,0.9953386893848952,0.3632573117178927,0.3508971159035376
wired,gravity,wired_gravity_16,4,expert,0,7,partner,0.7182455364514676,0.701322532116695,0.9764384134994308,0.5929765329120731,0.41586780354767383
wired,gravity,wired_gravity_16,4,expert,0,8,expert,1.1257985938175306,1.1186035232009819,0.9936089184539268,0.3262762568172227,0.36497377041257373
wired,gravity,wired_gravity_16,4,expert,0,9,partner,1.174091310076782,1.1631118084128111,0.9906485112608119,0.2879273844410075,0.33489174080875095
wired,gravity,wired_gravity_16,4,expert,0,10,expert,0.997129844624327,0.9740677286335965,0.9768715016243485,0.3581597287937116,0.3488718335141156
wired,gravity,wired_gravity_16,4,expert,0,11,partner,0.9206686229922021,0.9142444283937935,0.9930222509609128,0.4764982554831726,0.4356358752148529
wired,gravity,wired_gravity_16,4,expert,0,12,expert,1.2072565250691387,1.158425587828704,0.959552144695513,0.3488498321252903,0.4041165718436841
wired,gravity,wired_gravity_16,4,expert,0,13,partner,0.9372971048430379,0.9269271276847253,0.9889362966067861,0.4165618921051277,0.38612251815192045
wired,gravity,wired_gravity_16,4,expert,0,14,expert,1.1282062624249531,1.0380700322475471,0.9201066035703538,0.14347512027187714,0.14893722272734822
wired,gravity,wired_gravity_16,4,expert,0,15,partner,1.009690237097197,0.9733680623064203,0.964026417749502,0.25102958587127905,0.24434418158111001
wired,gravity,wired_gravity_16,4,expert,0,16,expert,0.7799435412943967,0.7556418715735574,0.9688417578515017,0.4394596112088348,0.33207408309483183
wired,gravity,wired_gravity_16,4,expert,0,17,partner,0.7929047666276751,0.7919142342428562,0.9987507549109202,0.4686463045153991,0.37112767937105673
wired,gravity,wired_gravity_16,4,expert,0,18,expert,1.0708603115765019,1.0672520140634254,0.9966304685353768,0.23735507541928677,0.25331768228941004
wired,gravity,wired_gravity_16,4,expert,0,19,partner,0.9357823991818297,0.933305479343668,0.9973531027711948,0.350380261303467,0.32701181772839194
wired,gravity,wired_gravity_16,4,expert,0,20,expert,1.0752824060209378,1.04869721093878,0.9752760810236715,0.15745818976847206,0.1651259644496658
wired,gravity,wired_gravity_16,4,expert,0,21,partner,0.8179094734535703,0.7455449080163171,0.9115249697101441,0.489312882693943,0.36480472811925474
wired,gravity,wired_gravity_16,4,expert,0,22,expert,0.8937547200823521,0.8883009903125121,0.993897956958111,0.5082228821409708,0.45145488950530344
wired,gravity,wired_gravity_16,4,expert,0,23,partner,1.068098891948312,1.0674874773116627,0.9994275673888833,0.1795796405656434,0.19169901748395382
wired,gravity,wired_gravity_16,4,expert,0,24,expert,0.7232214127064832,0.6945431947930607,0.9603465585911491,0.3569441511927809,0.24791313113213131
wired,gravity,wired_gravity_16,4,expert,0,25,partner,0.7876556433137406,0.7696799069294797,0.9771781786395735,0.2868991619023088,0.2208205202311148
wired,gravity,wired_gravity_16,4,expert,0,26,expert,0.9144055017805429,0.9083703574058876,0.9933999255648648,0.14885491558991365,0.1352153928760331
wired,gravity,wired_gravity_16,4,expert,0,27,partner,0.9206088109185013,0.8896307957076187,0.9663505119172802,0.3984285369171301,0.3544542963302088
wired,gravity,wired_gravity_16,4,expert,0,28,expert,0.6801774034803172,0.6468447677152642,0.9509942029896198,0.6884031870542496,0.4452899996245537
wired,gravity,wired_gravity_16,4,expert,0,29,partner,0.9412348321419286,0.9246223973538958,0.9823503824744662,0.2771183758344172,0.25622985701483675
wired,gravity,wired_gravity_16,4,expert,0,30,expert,0.9791026878762598,0.9762837419465988,0.9971208883750768,0.1867831685786426,0.18235337075259958
wired,gravity,wired_gravity_16,4,expert,0,31,partner,0.8777781390330816,0.8763738051262892,0.9984001265862719,0.24482039502933894,0.21455418116438302
