dataset,video_id,conversation_id,level,level_label,turn_order,speaker_role,innovation_magnitude,directional_innovation_magnitude,directional_innovation_fraction,directional_persistence,sdi,sustained_direction_variation,sustained_direction_precision
wired,fractal,wired_fractal_16,4,expert,27,expert,0.9401794178768574,0.9189145831839381,0.977382152502426,0.4390435279705167,0.40344350050463307,0.9561546060264513,0.043845393973548696
wired,fractal,wired_fractal_16,4,expert,28,partner,0.7869022775905998,0.7649660071322409,0.9721232596676461,0.23316326342750607,0.17836197063406217,0.9068062574438405,0.09319374255615953
wired,fractal,wired_fractal_16,4,expert,29,expert,0.9020859368902086,0.8931981292921327,0.9901474934531125,0.37079955849844676,0.33119747199316135,0.9251122349216975,0.07488776507830253
wired,fractal,wired_fractal_16,4,expert,30,partner,1.0911139600747979,1.0589751606956794,0.9705449654609076,0.28308241621142693,0.29977724719761706,0.892374023706805,0.10762597629319504
wired,fractal,wired_fractal_16,4,expert,31,expert,1.1315998527765156,1.1150515147170788,0.9853761574643024,0.3056090180854328,0.34076979852736095,0.9055812631621164,0.0944187368378836
wired,fractal,wired_fractal_16,4,expert,32,partner,1.1424409337708636,1.1348903483966823,0.9933908308500007,0.2527142172366853,0.28680292604453667,0.8640748068750324,0.13592519312496765
wired,fractal,wired_fractal_16,4,expert,33,expert,0.8985621146465685,0.8902180227351394,0.9907139509039931,0.37208778651721297,0.331239253597248,0.9188870730039613,0.08111292699603867
wired,fractal,wired_fractal_16,4,expert,34,partner,1.02934683180504,1.0253627632478164,0.9961295178309982,0.48104286379650474,0.49324344006302706,0.9416916109609722,0.0583083890390278
wired,fractal,wired_fractal_16,4,expert,35,expert,1.135969651924344,1.1321917088143856,0.9966742570062894,0.15405724469420545,0.1744223351255684,0.7941858546256693,0.20581414537433074
wired,gravity,wired_gravity_12,0,child,4,expert,1.2834520629453234,1.2165195328985343,0.9478496065570713,0.6686999143699617,0.8134865074786357,0.9623298944936138,0.037670105506386165
wired,gravity,wired_gravity_12,0,child,5,partner,1.2053206900871902,1.1068105899659184,0.9182706304368972,0.3982357535143455,0.44077154929273477,0.9115250584406167,0.08847494155938329
wired,gravity,wired_gravity_12,0,child,6,expert,1.0744119202691034,1.0551166122595437,0.9820410518102693,0.7250173366830079,0.7649778361104124,0.8967489564235678,0.10325104357643222
wired,gravity,wired_gravity_12,0,child,7,partner,1.078287858612718,1.0711916299187636,0.9934189848858378,0.38798064726962467,0.41560162192568617,0.9276303869410091,0.07236961305899092
wired,gravity,wired_gravity_12,0,child,8,expert,0.9459685723268036,0.9329748992739825,0.9862641598950304,0.4557355179451914,0.4251897989504912,0.9084321261556298,0.09156787384437015
wired,gravity,wired_gravity_12,0,child,9,partner,1.0995871587840438,1.0217623938463751,0.9292236506065977,0.3963877637380327,0.40501411036838364,0.92619501415996,0.07380498584004003
wired,gravity,wired_gravity_12,0,child,10,expert,0.9995706968199883,0.985866549045197,0.986289966463227,0.24348219654138908,0.24004095285820365,0.8927052666622609,0.10729473333773909
wired,gravity,wired_gravity_12,0,child,11,partner,1.158177755761355,1.1369582279441408,0.9816785223920599,0.3159057030543194,0.35917158834208696,0.7937688896565727,0.20623111034342734
wired,gravity,wired_gravity_12,0,child,12,expert,0.9719211295137838,0.9092866320565121,0.935555987460072,0.48391743750994703,0.44001965694683737,0.9449675512518696,0.0550324487481304
wired,gravity,wired_gravity_12,0,child,13,partner,1.2013215771951926,1.18521353507297,0.9865913986487965,0.6902860495970888,0.8181363690545211,0.967478820350978,0.032521179649022014
wired,gravity,wired_gravity_12,0,child,14,expert,0.9926367215175659,0.8495089459065348,0.8558105170710693,0.5019403979083115,0.4264028583349963,0.9760602136614448,0.023939786338555202
wired,gravity,wired_gravity_12,0,child,15,partner,1.1661044953929232,1.1547942631907302,0.9903008416073619,0.4001944280036045,0.46214222961945817,0.9421354760211695,0.05786452397883046
wired,gravity,wired_gravity_12,0,child,16,expert,1.1916563768045223,1.1829872407235054,0.992725137673281,0.35504218291837936,0.42001037231106364,0.916637659052039,0.08336234094796102
wired,gravity,wired_gravity_12,0,child,17,partner,1.1523758729107758,1.1491148720199431,0.9971701933644332,0.48443068734877326,0.5566665072953186,0.7877616819478465,0.21223831805215354
wired,gravity,wired_gravity_12,0,child,18,expert,1.1318435454985516,1.0909144814438354,0.9638385850955647,0.49002799727808066,0.5345786385435786,0.9091326521700058,0.09086734782999417
wired,gravity,wired_gravity_12,0,child,19,partner,1.2106310548795347,1.1297519194775916,0.9331925816070162,0.3245824412643462,0.36669763604711775,0.892964312299463,0.10703568770053695
wired,gravity,wired_gravity_12,0,child,20,expert,0.9919437872885888,0.8509094401584706,0.857820222336909,0.5691911933285476,0.48433015965832626,0.9163978823567555,0.08360211764324454
wired,gravity,wired_gravity_12,0,child,21,partner,1.2053880086563296,1.1285492940502397,0.9362539580158261,0.36836488885405305,0.4157179352691366,0.9057356410422309,0.09426435895776908
wired,gravity,wired_gravity_12,0,child,22,expert,1.1411985791959458,1.109084538712559,0.9718593756864073,0.42274690264082365,0.468862053507561,0.8443535142556222,0.15564648574437778
wired,gravity,wired_gravity_12,0,child,23,partner,1.076030099694756,0.9146011306918267,0.8499772738238708,0.3895831471690705,0.3563131868993122,0.9443029655655351,0.05569703443446494
wired,gravity,wired_gravity_12,0,child,24,expert,1.1685159321260108,1.1359706055169316,0.9721481532983139,0.34134159057752933,0.3877540133364686,0.8508417572620354,0.14915824273796463
wired,gravity,wired_gravity_12,0,child,25,partner,0.9951685139281048,0.9122995820854041,0.9167287442440083,0.21318505665782783,0.1944886380957895,0.8502419993252862,0.1497580006747138
wired,gravity,wired_gravity_12,0,child,26,expert,1.0147007870127753,0.8720422701718744,0.8594082919145658,0.49043748190211245,0.4276822150952957,0.9586831142562582,0.041316885743741816
wired,gravity,wired_gravity_12,0,child,27,partner,0.99347942457832,0.9548414944118535,0.961108474708646,0.26356646625227936,0.2516641985131778,0.8983586874237296,0.1016413125762704
wired,gravity,wired_gravity_12,0,child,28,expert,0.8674659965001201,0.728601263974439,0.8399191056631788,0.3549629585977998,0.2586264602984634,0.9624362615843488,0.03756373841565119
wired,gravity,wired_gravity_12,0,child,29,partner,1.0924236298879249,1.0913719183823036,0.9990372677065505,0.3475057182042519,0.37925798232539465,0.9222982551244363,0.0777017448755637
wired,gravity,wired_gravity_12,0,child,30,expert,1.0189677856776136,1.0082911857481198,0.9895221418375033,0.33019401251823366,0.3329317124089393,0.8953364272192772,0.1046635727807228
wired,gravity,wired_gravity_12,0,child,31,partner,0.8744822476613254,0.8660019453730581,0.9903024877726941,0.3896796255269346,0.33746331377857014,0.909289396704426,0.09071060329557401
wired,gravity,wired_gravity_12,0,child,32,expert,1.2297079746126314,1.2193039226640756,0.9915394124748806,0.48855405884946035,0.5956958803886027,0.7528750437331375,0.24712495626686248
wired,gravity,wired_gravity_12,0,child,33,partner,1.0543754157034584,1.0485905394231725,0.9945134567867168,0.30871829347293084,0.3237190818825818,0.9146784532358806,0.0853215467641194
wired,gravity,wired_gravity_12,0,child,34,expert,1.154034503824935,0.9890046736822249,0.856997490459261,0.29848049944995114,0.29519860895900646,0.9115257644764437,0.08847423552355627
wired,gravity,wired_gravity_12,0,child,35,partner,0.8709117673092228,0.7137962284994913,0.8195964910475642,0.247606289659594,0.17674043571177078,0.9560526720507593,0.04394732794924072
wired,gravity,wired_gravity_12,0,child,36,expert,1.1254213541224813,1.0251645943828547,0.9109162453926332,0.35205657155462144,0.36091593237761194,0.8954420530133829,0.10455794698661713
wired,gravity,wired_gravity_12,0,child,37,partner,1.0623267011689288,1.0524273771600363,0.9906814692702437,0.3384034275707263,0.35614503170022577,0.9071436578490755,0.09285634215092453
wired,gravity,wired_gravity_12,0,child,38,expert,1.0712202107703737,1.0475926977558234,0.9779433651662188,0.2495724456588707,0.261450271633295,0.8717208417261575,0.1282791582738425
wired,gravity,wired_gravity_13,1,teenager,4,expert,1.053874587449418,1.0466798720715829,0.9931730820113606,0.576077749880844,0.6029689855485671,0.9641710889788593,0.03582891102114072
wired,gravity,wired_gravity_13,1,teenager,5,partner,1.0699088937536652,1.058671287116946,0.9894966695731607,0.5404468185468985,0.5721555290093036,0.9418743806150778,0.05812561938492222
wired,gravity,wired_gravity_13,1,teenager,6,expert,0.9604476005463465,0.8978968249750673,0.9348733074697336,0.3051724724739421,0.2740133941041437,0.911016286538309,0.08898371346169098
wired,gravity,wired_gravity_13,1,teenager,7,partner,0.9150150036206045,0.8916763871900094,0.9744937336117753,0.518824869159706,0.462623884916656,0.9337814456737891,0.06621855432621093
wired,gravity,wired_gravity_13,1,teenager,8,expert,1.1645662118364009,1.1609467667802897,0.9968920229521337,0.6229509228417469,0.7232128597359239,0.9568444141859817,0.04315558581401835
wired,gravity,wired_gravity_13,1,teenager,9,partner,1.0932402063248443,1.0127311636735443,0.9263574078354889,0.6492021453508096,0.6574672441204868,0.9648649722458088,0.035135027754191195
wired,gravity,wired_gravity_13,1,teenager,10,expert,1.0056339418737301,0.9764390710849562,0.9709686899237429,0.681468613858793,0.6654125802898325,0.9495942618085437,0.05040573819145633
wired,gravity,wired_gravity_13,1,teenager,11,partner,1.0708542072654523,1.0508935227745515,0.9813600354217648,0.42012486451811815,0.44150649887862636,0.9315676808644412,0.0684323191355588
wired,gravity,wired_gravity_13,1,teenager,12,expert,0.827593154192366,0.7843133738825605,0.9477040377974257,0.5664436159613376,0.4442693035488741,0.9335923342269593,0.06640766577304069
wired,gravity,wired_gravity_13,1,teenager,13,partner,1.2569718073842087,1.2510256130970867,0.9952694290729627,0.19688120793983482,0.24630343387022688,0.806482511411354,0.19351748858864604
wired,gravity,wired_gravity_13,1,teenager,14,expert,0.9901180920907718,0.9688568255963231,0.9785265346979661,0.4764369605027793,0.4615992011494835,0.8935603273981829,0.10643967260181708
wired,gravity,wired_gravity_13,1,teenager,15,partner,0.9436003222452946,0.9271127115609051,0.9825269128287921,0.4754188177329396,0.44076682923546534,0.9065007217904876,0.09349927820951243
wired,gravity,wired_gravity_13,1,teenager,16,expert,0.7530441462449529,0.7331017860536886,0.9735176745059634,0.5524422233160801,0.404996380604489,0.9834090701944713,0.016590929805528676
wired,gravity,wired_gravity_13,1,teenager,17,partner,1.032276319247022,1.0293666811014877,0.997181337891531,0.41976141423130475,0.43208841382174495,0.9273573220431623,0.07264267795683765
wired,gravity,wired_gravity_13,1,teenager,18,expert,0.8779342917421913,0.8695512183676185,0.9904513658318008,0.45867088603158535,0.3988378277785201,0.95565104026854,0.044348959731460025
wired,gravity,wired_gravity_13,1,teenager,19,partner,1.22193571816165,1.2067935688332556,0.9876080639068618,0.22296630910768883,0.26907430789764664,0.7827115815016505,0.21728841849834946
wired,gravity,wired_gravity_13,1,teenager,20,expert,0.9538080629155842,0.926843746092303,0.9717298292259883,0.511111351749373,0.47372035992568967,0.951373212646113,0.048626787353887035
wired,gravity,wired_gravity_13,1,teenager,21,partner,0.8821675155536569,0.8794414690601208,0.9969098312435342,0.22149115466208447,0.194788506439846,0.885693259336876,0.11430674066312396
wired,gravity,wired_gravity_13,1,teenager,22,expert,0.8282402151454564,0.8144766384404447,0.983382143906671,0.391555352512895,0.3189126872780661,0.9362806539606728,0.06371934603932716
wired,gravity,wired_gravity_13,1,teenager,23,partner,1.1688465229028422,1.0102499950605446,0.8643136419234188,0.25789357230221704,0.260536980144461,0.8783606921058901,0.12163930789410993
wired,gravity,wired_gravity_13,1,teenager,24,expert,0.7429761914460973,0.6939112231819456,0.9339615874236998,0.5302559908326416,0.36795058319823293,0.9784374125462298,0.021562587453770155
wired,gravity,wired_gravity_13,1,teenager,25,partner,1.2029051977605763,1.1900460157683084,0.9893098957281115,0.3609850376218118,0.42958880577381003,0.8834575354148368,0.11654246458516315
wired,gravity,wired_gravity_13,1,teenager,26,expert,1.150884796427772,1.1447394505652293,0.9946603292678712,0.23741445991793883,0.27177769840270194,0.8956307323738899,0.1043692676261101
wired,gravity,wired_gravity_13,1,teenager,27,partner,1.155134460807573,1.1303002071210408,0.9785009844913216,0.3276670693872167,0.3703621563951155,0.8628364046973294,0.13716359530267064
wired,gravity,wired_gravity_13,1,teenager,28,expert,0.9086141865961648,0.9061973124055227,0.9973400435219998,0.43037496386947793,0.39000463558514487,0.9148647315284267,0.08513526847157327
wired,gravity,wired_gravity_13,1,teenager,29,partner,1.18879747143268,1.1659864946227276,0.9808117216270298,0.34589760853014595,0.4033119400684494,0.835512341362103,0.16448765863789705
wired,gravity,wired_gravity_13,1,teenager,30,expert,0.9692244259186404,0.9405012412261199,0.970364774220102,0.3440059483790441,0.3235380214396595,0.8946386348971113,0.10536136510288874
wired,gravity,wired_gravity_13,1,teenager,31,partner,1.0960179322410086,1.0256326655577828,0.9357809168867829,0.2947717119414044,0.3023274966494935,0.8753225265190222,0.1246774734809778
wired,gravity,wired_gravity_13,1,teenager,32,expert,0.9094461167476268,0.8585602619127762,0.9440474219431787,0.46423956013103185,0.3985776383363707,0.9047552437386935,0.09524475626130646
wired,gravity,wired_gravity_14,2,undergraduate,4,expert,1.2445384239083506,1.200957939967673,0.9649826127466741,0.6129984876610389,0.7361854009447004,0.9084428099211137,0.0915571900788863
wired,gravity,wired_gravity_14,2,undergraduate,5,partner,0.9594900900712601,0.916248189999711,0.954932416165661,0.5497580262599818,0.5037147964985219,0.9641925188565162,0.035807481143483755
wired,gravity,wired_gravity_14,2,undergraduate,6,expert,0.9063415696321458,0.8075448429460035,0.8909939365054924,0.7424146862953886,0.5995331512452161,0.9416172152640143,0.05838278473598568
wired,gravity,wired_gravity_14,2,undergraduate,7,partner,1.1914499269681327,1.1883459213546295,0.9973947662052408,0.3541053309345089,0.420799625745955,0.8783444668169561,0.1216555331830439
wired,gravity,wired_gravity_14,2,undergraduate,8,expert,0.7989483199298947,0.7961428268096686,0.9964885174031424,0.43121199213543226,0.3433063343729316,0.9257209813124648,0.07427901868753517
wired,gravity,wired_gravity_14,2,undergraduate,9,partner,0.9689057831979141,0.967805525812733,0.9988644330488476,0.2691575919211178,0.26049220477570645,0.9174475766841653,0.08255242331583468
wired,gravity,wired_gravity_14,2,undergraduate,10,expert,1.190620377148504,1.1736063300430615,0.985709931198073,0.4308688415511156,0.5056703998627101,0.901974845816199,0.09802515418380098
wired,gravity,wired_gravity_14,2,undergraduate,11,partner,1.059818716763269,0.9601757781347741,0.9059811484234636,0.3026499099800515,0.29059711281751527,0.8486392817669587,0.1513607182330413
wired,gravity,wired_gravity_14,2,undergraduate,12,expert,0.9607322848567278,0.8723437870448004,0.9079988263056897,0.5859355140365456,0.511137205278682,0.9686740356045254,0.03132596439547464
wired,gravity,wired_gravity_14,2,undergraduate,13,partner,1.1479495059367906,1.1429463052027362,0.9956416195057576,0.4921306416079205,0.5624788985028247,0.9245884219698304,0.07541157803016962
wired,gravity,wired_gravity_14,2,undergraduate,14,expert,0.9365138319425649,0.9138925835599546,0.9758452597153168,0.4969077684647836,0.4541203243132928,0.9338769139350426,0.06612308606495743
wired,gravity,wired_gravity_14,2,undergraduate,15,partner,0.887903839103981,0.8667786622941245,0.9762078100347545,0.26935746157435947,0.23347330022236434,0.9081583463690458,0.0918416536309542
wired,gravity,wired_gravity_14,2,undergraduate,16,expert,0.9110252147981087,0.8672404313256186,0.9519389993139266,0.3482583560715552,0.3020237269322464,0.9458855368203856,0.054114463179614436
wired,gravity,wired_gravity_14,2,undergraduate,17,partner,1.1430615135011029,1.1424892990393694,0.9994994018642265,0.6380977618665179,0.7290198646734685,0.8416189874727057,0.1583810125272943
wired,gravity,wired_gravity_14,2,undergraduate,18,expert,1.0188954569885524,0.9835831469789124,0.9653425581904402,0.28511932369179915,0.28043856166127895,0.8939487017877574,0.10605129821224257
wired,gravity,wired_gravity_14,2,undergraduate,19,partner,0.9446285163215896,0.8852298039266165,0.9371195010847116,0.27810210052530837,0.24618426791959894,0.8806275127994694,0.11937248720053062
wired,gravity,wired_gravity_14,2,undergraduate,20,expert,1.0157043484040331,0.9225791679214346,0.9083146777604786,0.4709094758829847,0.4344512724264429,0.9354781107021132,0.06452188929788683
wired,gravity,wired_gravity_14,2,undergraduate,21,partner,1.1355293412972782,1.1118869240867908,0.9791793867832103,0.19839858821350842,0.2205967959918797,0.8557231680578368,0.14427683194216323
wired,gravity,wired_gravity_14,2,undergraduate,22,expert,0.9502130856980012,0.8485618004458173,0.8930226422019787,0.5918164562224488,0.5021928376255844,0.7735221609876534,0.22647783901234664
wired,gravity,wired_gravity_14,2,undergraduate,23,partner,1.0075920431903158,0.8217078151288667,0.8155163795520818,0.4352505812695835,0.3576488041685987,0.9006812384222029,0.09931876157779707
wired,gravity,wired_gravity_14,2,undergraduate,24,expert,1.0159547543842977,0.922152340642561,0.907670677913711,0.3633063582746711,0.3350238086533128,0.9018795523682975,0.09812044763170247
wired,gravity,wired_gravity_14,2,undergraduate,25,partner,1.1348770395804848,0.9754313119733998,0.8595039620619298,0.6136989794196648,0.5986212006520601,0.8684224131800062,0.13157758681999376
wired,gravity,wired_gravity_14,2,undergraduate,26,expert,0.9096385414904107,0.45397513539182444,0.4990720101277845,0.8399802786046302,0.3813301607059994,0.9704908099267486,0.029509190073251368
wired,gravity,wired_gravity_14,2,undergraduate,27,partner,0.897203287797115,0.8096605263435146,0.9024270612411098,0.6979237843958039,0.5650813386215642,0.894095787939669,0.10590421206033096
wired,gravity,wired_gravity_14,2,undergraduate,28,expert,1.190411682144516,1.166402872254442,0.9798315068214029,0.22309067111604805,0.2602135995629295,0.847282061748976,0.15271793825102398
wired,gravity,wired_gravity_14,2,undergraduate,29,partner,0.8274855896280352,0.5112430391212034,0.6178271205307582,0.7222406787168452,0.36924051956416054,0.9890729642169863,0.010927035783013683
wired,gravity,wired_gravity_15,3,graduate,4,expert,1.0180062797798048,0.9875253293779475,0.9700581902015176,0.6397687846505333,0.6317878797877471,0.9632182235298196,0.03678177647018044
wired,gravity,wired_gravity_15,3,graduate,5,partner,1.0566615535791368,0.9596242765206706,0.9081661703970504,0.30277165129612926,0.2905470268260168,0.7939812362600203,0.20601876373997974
wired,gravity,wired_gravity_15,3,graduate,6,expert,1.0731624972757645,1.0606987424141374,0.9883859574908227,0.4097830063732083,0.4346563195227465,0.9333684422600391,0.06663155773996088
wired,gravity,wired_gravity_15,3,graduate,7,partner,0.8440252650709907,0.8138522837671047,0.9642510922912806,0.2610503476832924,0.21245642164024423,0.9367402685542071,0.06325973144579289
wired,gravity,wired_gravity_15,3,graduate,8,expert,0.9780565489075203,0.9580449381111887,0.9795394133195429,0.3984594191114619,0.3817420295224607,0.813072176574212,0.18692782342578795
wired,gravity,wired_gravity_15,3,graduate,9,partner,0.9902912011856561,0.38043091991363415,0.3841606584586105,0.9311361489387547,0.35423298170560913,0.982748688683644,0.017251311316356044
wired,gravity,wired_gravity_15,3,graduate,10,expert,0.9849591181635072,0.8031492784212355,0.8154138213552677,0.7063962384681648,0.5673416292051816,0.9773160443124864,0.02268395568751358
wired,gravity,wired_gravity_15,3,graduate,11,partner,1.096767042649708,1.0943411937374565,0.9977881821581831,0.13048502842024365,0.14279514176627536,0.7504350296103374,0.24956497038966263
wired,gravity,wired_gravity_15,3,graduate,12,expert,1.0694951461837316,0.9823628540399667,0.9185295113721677,0.4421438989146399,0.4343457424341442,0.860408165231039,0.13959183476896098
wired,gravity,wired_gravity_15,3,graduate,13,partner,0.7893631700515537,0.7746339073302517,0.9813403218174959,0.7401927304628,0.5733783869758466,0.9527002700035075,0.04729972999649246
wired,gravity,wired_gravity_15,3,graduate,14,expert,0.7568749991251518,0.7338915625928346,0.9696337749828537,0.5649405582766671,0.41460510908573156,0.9612664393579454,0.038733560642054576
wired,gravity,wired_gravity_15,3,graduate,15,partner,0.9973355647290042,0.9973119933296658,0.9999763656274057,0.22264055194671997,0.2220420926580003,0.8498262076247514,0.15017379237524864
wired,gravity,wired_gravity_15,3,graduate,16,expert,0.5985126585948257,0.5976024701036229,0.9984792493874094,0.6069864773833096,0.36273661820376263,0.9684234275132615,0.03157657248673851
wired,gravity,wired_gravity_15,3,graduate,17,partner,0.9244767858563748,0.9179719378869275,0.9929637519622361,0.35139238441580256,0.32256834808088247,0.9288608746642207,0.07113912533577926
wired,gravity,wired_gravity_15,3,graduate,18,expert,0.7355619501686744,0.7312809219032432,0.994179921534218,0.44117748074284124,0.3226246748405753,0.9524125736563008,0.04758742634369917
wired,gravity,wired_gravity_15,3,graduate,19,partner,0.8902164855434515,0.887550347532621,0.9970050678064001,0.5810439431836278,0.5157057537043533,0.9441884031235938,0.055811596876406244
wired,gravity,wired_gravity_15,3,graduate,20,expert,0.9806670308728618,0.9709707679759652,0.9901125839937166,0.3029891164046144,0.29419357504374755,0.9265190456318313,0.0734809543681687
wired,gravity,wired_gravity_15,3,graduate,21,partner,1.2857310975978684,1.278724777202704,0.9945507109462866,0.1224986636812316,0.15664207642341185,0.7137742181028733,0.28622578189712666
wired,gravity,wired_gravity_15,3,graduate,22,expert,0.7098142971612276,0.6607988723488852,0.9309461291364495,0.46064224604899495,0.3043918767454336,0.9655432099910115,0.03445679000898849
wired,gravity,wired_gravity_15,3,graduate,23,partner,0.9249634942504757,0.9149337785879826,0.9891566362069136,0.4328415881791461,0.39602138980276963,0.912574699563595,0.08742530043640495
wired,gravity,wired_gravity_15,3,graduate,24,expert,1.0072490663897629,0.987007841068204,0.9799044486632402,0.41988986998328826,0.4144345940586142,0.9331056394916011,0.06689436050839892
wired,gravity,wired_gravity_15,3,graduate,25,partner,0.7407006469797436,0.7287294193168242,0.983837967858248,0.4916825772458798,0.3583035590045896,0.9147044992620456,0.08529550073795444
wired,gravity,wired_gravity_15,3,graduate,26,expert,1.0866813888167977,1.0770639917858233,0.9911497545362057,0.21290493043662778,0.22931223424695735,0.8389121913656601,0.1610878086343399
wired,gravity,wired_gravity_15,3,graduate,27,partner,0.8838940735057628,0.7904968794727777,0.8943344040497513,0.2566905526175641,0.2029130808343273,0.9134597838248221,0.08654021617517793
wired,gravity,wired_gravity_16,4,expert,4,expert,0.6971102397675307,0.6872027144359317,0.9857877208404101,0.6277833954388077,0.43141445342335455,0.9418193403733469,0.058180659626653086
wired,gravity,wired_gravity_16,4,expert,5,partner,0.8669150110766228,0.8641988494217406,0.9968668651238305,0.49399988528823796,0.4269141324805671,0.9612808828193873,0.03871911718061272
wired,gravity,wired_gravity_16,4,expert,6,expert,0.9681839589325608,0.9649003998356979,0.9966085380081284,0.3617681066704885,0.34907019077415774,0.9339418512449036,0.06605814875509641
wired,gravity,wired_gravity_16,4,expert,7,partner,0.7157422980812415,0.7016392188589488,0.9802958700902819,0.5938385011724318,0.41666038209099393,0.9795404712129637,0.020459528787036274
wired,gravity,wired_gravity_16,4,expert,8,expert,1.1244183953030098,1.117481869641867,0.9938310101550166,0.3248116967849779,0.36297118220482427,0.9135201935797862,0.0864798064202138
wired,gravity,wired_gravity_16,4,expert,9,partner,1.1727822034023923,1.1642825395057526,0.9927525640541152,0.2892369618008338,0.33675354440440314,0.8573603280740082,0.1426396719259918
wired,gravity,wired_gravity_16,4,expert,10,expert,1.0011041965102698,0.9748864166271033,0.9738111377661461,0.35870560086212167,0.34969721784854574,0.9385868369157115,0.06141316308428846
wired,gravity,wired_gravity_16,4,expert,11,partner,0.9194238468706453,0.9128676677721637,0.9928692527153944,0.4733071942381301,0.4320668345439483,0.9333367498975585,0.06666325010244145
wired,gravity,wired_gravity_16,4,expert,12,expert,1.2081396796962485,1.1572041434591605,0.9578396959440549,0.3465966331916978,0.4010830600384275,0.8305449147005259,0.16945508529947406
wired,gravity,wired_gravity_16,4,expert,13,partner,0.9406748648002152,0.9270917902616284,0.9855602875681628,0.417277137888471,0.38685420880027094,0.8513729987026661,0.14862700129733386
wired,gravity,wired_gravity_16,4,expert,14,expert,1.1309438002039938,1.0382527765435454,0.9180409993452837,0.14191012287499824,0.14733857909460263,0.8497475265015196,0.15025247349848037
wired,gravity,wired_gravity_16,4,expert,15,partner,1.0137272836731095,0.9727187863129588,0.9595468149850704,0.25030772058102396,0.24347902216833686,0.8517359779472166,0.14826402205278344
wired,gravity,wired_gravity_16,4,expert,16,expert,0.7770302390170112,0.75567023869159,0.9725107219077918,0.4380555384950213,0.33102553333470575,0.9581660791937678,0.04183392080623216
wired,gravity,wired_gravity_16,4,expert,17,partner,0.7920121634391436,0.7902458070610718,0.9977697862979787,0.4660787996481425,0.368316817182002,0.943920388620845,0.05607961137915496
wired,gravity,wired_gravity_16,4,expert,18,expert,1.0682846581951384,1.06408150623477,0.9960655131297441,0.2346191927203667,0.24965394398147356,0.8598470735021589,0.14015292649784106
wired,gravity,wired_gravity_16,4,expert,19,partner,0.9367026425253785,0.93425993867609,0.9973922312808895,0.3518670152124924,0.328735256054562,0.9253466040285713,0.07465339597142873
wired,gravity,wired_gravity_16,4,expert,20,expert,1.0720903205029768,1.0481911330178482,0.9777078600290934,0.15746628868582604,0.16505476754971157,0.7999142312416813,0.20008576875831874
wired,gravity,wired_gravity_16,4,expert,21,partner,0.825127042424526,0.7451445709159421,0.9030664765579988,0.489176567232893,0.3645072632928876,0.963191576470313,0.03680842352968705
wired,gravity,wired_gravity_16,4,expert,22,expert,0.8891391346344005,0.8845528223154092,0.9948418507955203,0.5077594730382288,0.4491400749333502,0.9543620713486552,0.04563792865134475
wired,gravity,wired_gravity_16,4,expert,23,partner,1.0647630934964074,1.0639956638690915,0.9992792484703849,0.1768376301368325,0.18815447167447596,0.8408606457468814,0.15913935425311865
wired,gravity,wired_gravity_16,4,expert,24,expert,0.7240346154203903,0.6952808939809365,0.9602868138787549,0.3567142975832013,0.24801663571943,0.950646047464656,0.049353952535344026
wired,gravity,wired_gravity_16,4,expert,25,partner,0.7879238392516107,0.7684393293245068,0.9752710744904152,0.28467998005319006,0.21875929294418733,0.9045128838447511,0.09548711615524885
wired,gravity,wired_gravity_16,4,expert,26,expert,0.914377738902024,0.9071382012914813,0.992082552643694,0.145408396335461,0.13190551110442889,0.8655005561329022,0.13449944386709778
wired,gravity,wired_gravity_16,4,expert,27,partner,0.9230419720028146,0.8885165283178825,0.9625960197552216,0.3973147009880237,0.35302067877153637,0.9334382819877307,0.06656171801226929
wired,gravity,wired_gravity_16,4,expert,28,expert,0.6756437565172682,0.6468235400616006,0.957344064562686,0.6880990054431548,0.44507863461360797,0.9637005336720155,0.03629946632798453
wired,gravity,wired_gravity_16,4,expert,29,partner,0.9380017518500006,0.9224242561782939,0.983392892772357,0.27344608286733524,0.25223329959376983,0.9042723944436182,0.09572760555638182
wired,gravity,wired_gravity_16,4,expert,30,expert,0.9798397525906878,0.9768436102147626,0.9969422118576019,0.18724305942219072,0.1829071861536301,0.8717665981634559,0.12823340183654408
wired,gravity,wired_gravity_16,4,expert,31,partner,0.879490355400022,0.8771127383449829,0.9972965967830826,0.24528184553535048,0.21513983120382238,0.9178339040113636,0.08216609598863645
wired,gravity,wired_gravity_16,4,expert,32,expert,0.8926212745000032,0.8753830457552074,0.9806880821259472,0.19906026815296873,0.1742539838245941,0.9196506331913635,0.08034936680863647
wired,gravity,wired_gravity_16,4,expert,33,partner,0.9377051003220983,0.9108931158823524,0.9714068053682257,0.14026477283800243,0.1277662159789384,0.8795349877574618,0.12046501224253825
wired,gravity,wired_gravity_16,4,expert,34,expert,0.9703289337684787,0.96136227085849,0.9907591512538377,0.5764223611475066,0.5541507100863795,0.8802570709945089,0.1197429290054911
wired,gravity,wired_gravity_16,4,expert,35,partner,1.0190754016829078,1.017954543775197,0.9989001226927282,0.24323837127327308,0.24760560525810665,0.7890781538434453,0.21092184615655474
wired,gravity,wired_gravity_16,4,expert,36,expert,0.9487338485574746,0.8108122856192801,0.8546256538134954,0.24636766328775342,0.19975792817302454,0.8668455470125617,0.13315445298743833
