speaker_A,speaker_B,n_points,n_A,n_B,centroid_dist_mean,centroid_dist_std,centroid_dist_slope,cross_nn_A_to_B,cross_nn_B_to_A,hausdorff_AB,turn_jump_mean,turn_jump_std,turn_jump_A_to_B_mean,turn_jump_B_to_A_mean,k_clusters,mi_speaker_cluster,nmi_speaker_cluster,convo_id,source_csv,window,step,min_chars
Speaker 1 (Bettina Warburg),Speaker 2 (Child),15,9,6,0.8554817378520966,0.10753958653447472,-0.03653587102890015,0.9669249786270989,1.0268251399199169,1.2487245798110962,1.060054898262024,0.19403886795043945,1.1606868028640747,1.1204867601394652,3.0,0.3957527947852782,0.4580652856440157,wired_blockchain_12,/Users/yume/PycharmProjects/horizons_2/data/wired/wired_blockchain/wired_blockchain_12.csv,3,1,10
