metric,label,adjustment,n_conversations,n_videos,beta_sd,se_sd,ci_low_sd,ci_high_sd,beta_raw,ci_low_raw,ci_high_raw,expert_minus_child_raw,expert_minus_child_low_raw,expert_minus_child_high_raw,p_wald_asymptotic,log_count_beta_sd,video_variance,residual_variance,icc,boundary_variance,converged,fit_warnings,lr_observed,p_bootstrap,p_bootstrap_mcse,bootstrap_replicates,bootstrap_exceedances,ml_validation_max_error,p_fdr_bh_8,p_holm_8,passes_fdr_05
speaker_centroid_cosine_distance,Speaker-centroid distance,Unadjusted,105,21,-0.36543070389851995,0.05142116737593016,-0.46621433999834905,-0.26464706779869085,-0.041643007312502194,-0.05312790349202856,-0.030158111132975823,-0.16657202925000877,-0.21251161396811424,-0.12063244453190329,1.18919141273515e-12,,0.18763991179098108,0.5552686554037191,0.25257470444785535,False,True,lbfgs: Random effects covariance is singular,39.9244700313063,0.001,0.001,999,0,3.866773568006465e-11,0.002,0.008,True
speaker_centroid_cosine_distance,Speaker-centroid distance,Count-adjusted,105,21,-0.3137555288867447,0.05137758724703305,-0.41445374950349384,-0.21305730826999553,-0.035754313045892966,-0.047229475621897374,-0.024279150469888558,-0.14301725218357186,-0.1889179024875895,-0.09711660187955423,1.0161281374345304e-09,-0.8891812254149524,0.015010779285565287,0.5357936579456011,0.027252466158447872,False,True,lbfgs: Random effects covariance is singular | lbfgs: The MLE may be on the boundary of the parameter space.,31.9992493397597,0.001,0.001,999,0,1.3788223895971896e-09,0.002,0.008,True
radial_distance_median,Median radial distance,Unadjusted,105,21,-0.062191493418020924,0.06161061376750414,-0.18294607746773664,0.05856309063169479,-0.0033266610152086116,-0.009785897561689735,0.0031325755312725106,-0.013306644060834446,-0.03914359024675894,0.012530302125090043,0.31276930062919095,,0.21083159413154284,0.7971322230497999,0.2091658356557973,False,True,lbfgs: Random effects covariance is singular,1.0249431369677495,0.323,0.014794927843348541,999,322,4.4082071326556616e-11,0.323,0.323,False
radial_distance_median,Median radial distance,Count-adjusted,105,21,-0.1343070732620294,0.05413153084024208,-0.2404029241369231,-0.028211222387135707,-0.0071841674822700876,-0.012859299426900705,-0.0015090355376394702,-0.02873666992908035,-0.05143719770760282,-0.006036142150557881,0.013096857989547456,1.240901838118465,0.09291688607635629,0.5902567467735987,0.13600771693828465,False,True,lbfgs: Random effects covariance is singular | lbfgs: The MLE may be on the boundary of the parameter space.,5.993181435813227,0.019,0.004319451082910612,999,18,9.967493497242685e-11,0.025333333333333333,0.056999999999999995,True
radial_distance_q90,Q90 radial distance,Unadjusted,105,21,0.14069387685730086,0.05516863689193829,0.03256533547293408,0.24882241824166765,0.005018393594321967,0.0011615691783095382,0.008875218010334397,0.020073574377287868,0.004646276713238153,0.03550087204133759,0.010764535764136147,,0.34010195619897526,0.6391514842680522,0.34730738963426383,False,True,lbfgs: Random effects covariance is singular,6.3369947221482334,0.01,0.0031480009386767836,999,9,3.774687229451956e-10,0.016,0.04,True
radial_distance_q90,Q90 radial distance,Count-adjusted,105,21,0.1049972817402443,0.05569411948577705,-0.004161186602549161,0.21415575008303775,0.0037451358785207723,-0.00014842488285535837,0.007638696639896903,0.01498054351408309,-0.0005936995314214335,0.030554786559587613,0.05939623134195304,0.6142357946943183,0.25682606122693935,0.6188026489129196,0.29330475149212276,False,True,lbfgs: Random effects covariance is singular,3.530306837022408,0.078,0.00848457353011853,999,77,1.043076736095827e-11,0.08914285714285715,0.156,False
participation_ratio,Participation ratio (ordinary),Unadjusted,105,21,0.27565931900048635,0.048430114187506895,0.18073803942581051,0.3705805985751622,1.8283774141346019,1.1987889629827393,2.4579658652864644,7.3135096565384075,4.795155851930957,9.831863461145858,1.2563415927074723e-08,,0.3730987593040921,0.4925499516451408,0.43100481128767365,False,True,lbfgs: Random effects covariance is singular,27.68168886400474,0.001,0.001,999,0,1.4779288903810084e-12,0.002,0.008,True
participation_ratio,Participation ratio (ordinary),Count-adjusted,105,21,0.17787891877573772,0.029278949805053557,0.12049323165267671,0.23526460589879872,1.179825150549938,0.7992006368899646,1.5604496642099115,4.719300602199752,3.1968025475598583,6.241798656839646,1.2374257018405104e-09,1.682519625208708,0.12291370368032442,0.16951981577856276,0.4203133208113808,False,True,lbfgs: Random effects covariance is singular,31.784478335330107,0.001,0.001,999,0,4.831690603168681e-13,0.002,0.008,True
