speaker_A,speaker_B,n_points,n_A,n_B,centroid_dist_mean,centroid_dist_std,centroid_dist_slope,cross_nn_A_to_B,cross_nn_B_to_A,hausdorff_AB,turn_jump_mean,turn_jump_std,turn_jump_A_to_B_mean,turn_jump_B_to_A_mean,k_clusters,mi_speaker_cluster,nmi_speaker_cluster,convo_id,source_csv,window,step,min_chars
Speaker 1 (Bettina Warburg),Speaker 4 (College Student),19,18,1,,,,1.149360438187917,1.0141456127166748,1.2804312705993652,0.700043261051178,0.2051422894001007,1.1241358518600464,1.1946377754211426,4.0,0.07450720233370839,0.09903854429877065,wired_blockchain_14,/Users/yume/PycharmProjects/horizons_2/data/wired/wired_blockchain/wired_blockchain_14.csv,3,1,10
