,centroid_dist_mean,centroid_dist_mean,centroid_dist_mean,centroid_dist_slope,centroid_dist_slope,centroid_dist_slope,influence_asymmetry_AminusB,influence_asymmetry_AminusB,influence_asymmetry_AminusB,containment_B_in_A,containment_B_in_A,containment_B_in_A,hull_overlap_ratio_min,hull_overlap_ratio_min,hull_overlap_ratio_min,entropy_B,entropy_B,entropy_B,entropy_total,entropy_total,entropy_total,align_lag_asymmetry_AminusB,align_lag_asymmetry_AminusB,align_lag_asymmetry_AminusB
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
expertise_B,,,,,,,,,,,,,,,,,,,,,,,,
Child,0.41709656611111107,0.11226249576832562,9,-0.0011755492594111112,0.0007889293159091663,9,-0.17715063388777777,0.08745113797098729,9,0.9610277626222222,0.07320122888196504,9,0.9811496588777777,0.06459412481836416,9,2.8260523445555554,0.5343790380962645,9,3.424094769111111,0.0743348571129588,9,55.486425504555555,49.531496079428955,9
Teen,0.33495763026250003,0.08177249703730655,8,-0.000847953578675,0.0005924665135225508,8,-0.10644854731875,0.03820042896125265,8,0.9684475284125,0.028395682577076427,8,0.9932562696125,0.02348095407610515,8,2.9284309896250003,0.35363302064866853,8,3.3780830108749997,0.08162421892337005,8,86.4033943875,81.86975675113383,8
College Student,0.252390504625,0.037858146005442524,8,-0.00045387397545,0.00021607272247186598,8,-0.07426592126625,0.026869825540429288,8,0.9874577065,0.010747177539930673,8,0.9926498589,0.025036096177747682,8,3.2113639615,0.17363004247990285,8,3.444089811625,0.06589468782944449,8,65.22464088625,19.793840557839015,8
Graduate Student,0.2357293859857143,0.020624228123528494,7,-0.0004723894026857143,0.00016010076400178918,7,-0.033476961924428575,0.03299925818935544,7,0.9795509719857142,0.018367022714138623,7,0.9757263116,0.04450205531204876,7,3.2123853654285712,0.1585546739218207,7,3.4204441227142857,0.05682322710979012,7,38.16686077957143,33.63673198974158,7
Expert,0.2818092037592593,0.10677553310988772,27,-0.000978064393288889,0.001374967885062695,27,-0.04529604735074074,0.07956169491568335,27,0.9625802523518519,0.04178317843358417,27,0.9811118799444444,0.029094330175873775,27,3.1779937813703705,0.3342310509818731,27,3.413039263148148,0.08653258699826714,27,42.77193619518519,79.47237379793307,27
