convo_id,speaker_A,speaker_B,n_utterances,n_A,n_B,centroid_dist_mean,centroid_dist_std,centroid_dist_slope,cross_nn_A_to_B,cross_nn_B_to_A,hausdorff_AB,influence_A_toward_B,influence_B_toward_A,influence_asymmetry_AminusB,turn_jump_mean,turn_jump_std,turn_jump_A_to_B_mean,turn_jump_B_to_A_mean,hull_area_A,hull_area_B,hull_overlap_area,hull_overlap_ratio_min,containment_A_in_B,containment_B_in_A,k_clusters,entropy_total,entropy_A,entropy_B,mi_speaker_cluster,nmi_speaker_cluster,mi_turn_clusters,nmi_turn_clusters,entropy_slope_A,entropy_slope_B,align_eps,align_lag_A_to_B,align_lag_B_to_A,align_lag_asymmetry_AminusB
wired_laser_15,Speaker 1 (Donna Strickland),Speaker 5 (Aditya - Grad Student),53.0,36.0,17.0,0.4073788168604698,0.1830043401475893,-0.009467304377544842,1.0809823704990444,1.0266569845906688,1.0809823704990444,0.13772381547035023,0.21730032282761508,-0.07957650735726485,1.1541809810657198,0.1790080320859788,1.1058868048527344,1.206865536934431,0.563548007012295,0.3900928381469575,0.3322129930503571,0.8516254608222373,0.3611111111111111,0.5882352941176471,7.0,2.564736671700094,2.547602001611534,2.3071885761626687,0.06532801989033069,0.05432283708794672,0.8691934703678432,0.5459098333312697,0.050435333718148394,0.135831199967144,1.2565419848625083,4.818181818181818,4.384615384615385,0.4335664335664333
wired_laser_16,Speaker 6 (Mike Campbell),Speaker 1 (Donna Strickland),111.0,68.0,43.0,0.36619186470445736,0.14090453236713615,-0.002893856989831399,0.9918796696249302,0.9876420265051062,0.9918796696249302,0.05967218548717938,0.1332737116359407,-0.07360152614876132,1.2308268029259644,0.2574039061501028,1.2524631972018478,1.2081085889362875,0.5877363694574994,0.5054135499358217,0.5031714852748531,0.9955639007674938,0.7352941176470589,0.9534883720930233,11.0,3.3005741388975793,3.110531338950925,3.0809685843653187,0.1396657176317657,0.09451725003119266,0.9198981926061557,0.43915100162143667,0.03756790535218413,0.06692838552107362,1.2622703239399455,10.703125,7.684210526315789,3.0189144736842106
wired_machine_13,Speaker 1 (Hilary Mason),Speaker 3 (teen),65.0,36.0,29.0,0.3590000715669935,0.11564511925041764,-0.00427681728550033,1.0311156410102447,1.0448903749445653,1.0448903749445653,0.11867825585492627,0.15458887618920486,-0.035910620334278595,1.1480119830062674,0.2368981058617531,1.1703566503128118,1.1276986490912269,0.5973048989257992,0.5512702246173979,0.4543331607040603,0.8241569023964326,0.4722222222222222,0.7586206896551724,8.0,2.8933499254540145,2.735161544375556,2.6188190306604167,0.14562678534904863,0.10815793297650192,1.056218826369264,0.5505892574459647,0.052174363856978385,0.05807453207745661,1.2714496119398386,6.043478260869565,9.821428571428571,-3.7779503105590058
wired_machine_14,Speaker 1 (Hilary Mason),Speaker 4 (college student),57.0,33.0,24.0,0.37699597901290754,0.20323801521098966,-0.008804370813150175,1.0389588852287805,1.0319452133754086,1.0389588852287805,0.14084581346734398,0.16419487978780703,-0.023349066320463047,1.1781461022048996,0.1434018610708949,1.1731102059643068,1.1827241896963478,0.6625886813444585,0.43358475596528256,0.43009983207180025,0.9919625313262597,0.5757575757575758,0.8333333333333334,8.0,2.770739251334467,2.5617259137239845,2.7346970025308766,0.09439514354839076,0.07257927885940342,0.9707276880953289,0.5439266801462475,0.03957976031724501,0.0751313528433338,1.215567944566795,3.4545454545454546,2.625,0.8295454545454546
wired_machine_15,Speaker 5 (grad student),Speaker 1 (Hilary Mason),28.0,17.0,11.0,0.5451103687854506,0.21233784237194075,-0.02282281643502521,1.1077449533593948,1.0990312668390407,1.1077449533593948,0.2213516645700186,0.27471116535261075,-0.05335950078259216,1.2409968809711598,0.09379302934528862,1.205800612192952,1.2820591945457356,0.6422813157502398,0.4395477707069626,0.38385564717187665,0.8732967671625055,0.29411764705882354,0.8181818181818182,5.0,2.2813172094432987,2.205109900073869,2.1180782093497093,0.07652229168080002,0.06798061051456031,0.9774057102783585,0.6273860856315079,0.07677089661908743,0.16721348741688888,1.215600492014746,2.2,5.777777777777778,-3.5777777777777775
wired_machine_16,Speaker 6 (expert),Speaker 1 (Hilary Mason),62.0,33.0,29.0,0.4278530559613635,0.21115573393759263,-0.009790500029601973,1.0866864868502477,1.064686755311534,1.0866864868502477,0.15245808737223035,0.255247682114412,-0.10278959474218166,1.2537756044823936,0.12594976149970016,1.2268499541383497,1.2777095158993215,0.5694517879354647,0.6054448710946612,0.5010264755928279,0.8798400254555151,0.8181818181818182,0.8275862068965517,8.0,2.7563235385017806,2.8769460152575306,2.3738740979790287,0.07949383082998024,0.0611114358184691,1.1258571646948858,0.6251108083797933,0.046301415800224205,0.06549371389682081,1.241072481542984,6.884615384615385,5.269230769230769,1.6153846153846159
wired_memory_12,Speaker 1 (Daphna Shohamy),Speaker 2 (child),41.0,26.0,15.0,0.5348264979933616,0.22179068658540552,-0.015938238524027003,0.9601834532535499,0.9970106112231047,0.9970106112231047,0.122879399971377,0.29926165096703705,-0.17638225099566004,1.2039448797267336,0.14195585260009513,1.155394232238495,1.2524955272149727,0.6776885157019717,0.482447134870806,0.45772636238904024,0.9487596242262156,0.5,0.8,6.0,2.3311699543483857,2.2054102795535213,2.0225797618424917,0.13353403396526287,0.11751881258764145,0.5465431734178265,0.36772578854320803,0.05435053214269241,0.17388777801666816,1.195616024552739,5.809523809523809,3.5555555555555554,2.253968253968254
wired_memory_13,Speaker 1 (Daphna Shohamy),Speaker 3 (teen),34.0,26.0,8.0,0.6405552154972991,0.1863436411353765,-0.017091038006169644,1.1746679266151456,1.0834205005053046,1.1746679266151456,0.13121743380479692,0.2729626259485783,-0.14174519214378137,1.2028157402979571,0.11987673367486602,1.1289978636774087,1.2766336169185053,0.661496804445694,0.18872033028623142,0.16834200937993693,0.8920184122432026,0.11538461538461539,0.75,6.0,2.3262818457605885,2.218542602257215,1.9056390622295665,0.1257116720599991,0.1165048594337733,0.7253364813857114,0.5273903491091386,0.07030786633487528,0.25610073636985786,1.2541019341049968,4.833333333333333,3.2857142857142856,1.5476190476190474
wired_memory_14,Speaker 1 (Daphna Shohamy),Speaker 4 (college student),49.0,38.0,11.0,0.4989877124332177,0.20669594969336877,-0.011751370731263025,1.0252458389441255,0.9157191968840901,1.0252458389441255,0.15659089475338478,0.32786473557750434,-0.17127384082411956,1.1148414342642385,0.1584381348726568,1.1361262555521876,1.0935566129762895,0.586438371277907,0.37917365999633396,0.36046847600953025,0.9506685564947086,0.5,0.8181818181818182,7.0,2.471406511528926,2.514239254321177,1.789929075309999,0.0830165059704965,0.0739376782022913,0.6648306744273789,0.5625544348214798,0.032747477045893626,0.1606026138515048,1.0808635784850957,6.722222222222222,2.625,4.097222222222222
wired_memory_15,Speaker 1 (Daphna Shohamy),Speaker 5 (grad student),43.0,26.0,17.0,0.5537894055930677,0.1606611266170457,-0.011577539382175756,1.0852501135526627,1.0836731261691936,1.0852501135526627,0.1641779339965706,0.2418972531341657,-0.07771931913759511,1.1962648503318,0.13359179138164745,1.1916098290594956,1.200919871604105,0.4750512829360673,0.47005258419750195,0.39104178578211973,0.8319107243069974,0.7692307692307693,0.7058823529411765,7.0,2.4319650453494592,2.2954656791802917,2.1836670779209113,0.12525087288533698,0.10628936246987324,0.8255273217904376,0.5054440874805369,0.04872750470069552,0.08464397588272178,1.1900626312732505,5.2,8.923076923076923,-3.723076923076923
wired_memory_16,Speaker 6 (expert),Speaker 1 (Daphna Shohamy),81.0,43.0,38.0,0.40603285854165116,0.1704742510339813,-0.006456754998261368,1.0259766232035543,0.9856468397692898,1.0259766232035543,0.11971403616170691,0.1621170690514763,-0.04240303288976939,1.2193053176901612,0.12293390593669253,1.2380664996658424,1.2026287114895555,0.42005931416148307,0.6827402425191046,0.4080555776043792,0.9714237105274869,0.9767441860465116,0.47368421052631576,9.0,2.970813123780648,2.765279071270233,2.766543861797855,0.14205406422205763,0.10329508707623442,0.9668355615656018,0.5438674630974655,0.0337230534182336,0.058660255558893926,1.1944072027528478,9.470588235294118,6.466666666666667,3.003921568627451
wired_moravec_12,Speaker 1 (Chelsea Finn),Speaker 2 (Child),50.0,34.0,16.0,0.556696262695181,0.1458526389949346,-0.007690606683856032,0.9808075069971686,0.8487362851442223,0.9808075069971686,0.03164831831770978,0.19359899062045963,-0.16195067230274984,1.1964291555213769,0.17897983333244438,1.1710637483047546,1.2217945627379994,0.7361157884031938,0.1993500305072929,0.21012279156101693,1.0540394251573988,0.29411764705882354,0.9375,7.0,2.625248908294496,2.488334051770204,2.0524212838293647,0.19159069271843002,0.15662089998229187,0.8923947276968764,0.49841053080022796,0.05337361683520237,0.07520028083480805,1.269511660518562,9.107142857142858,3.076923076923077,6.030219780219781
wired_moravec_13,Speaker 1 (Chelsea Finn),Speaker 3 (Teen),58.0,43.0,15.0,0.5057550420548462,0.18243670191263422,-0.009810607460120451,0.9991945908287445,0.7319433729304462,0.9991945908287445,0.0923875876931655,0.22269223221750697,-0.13030464452434148,1.1979814914514013,0.172628517484562,1.1747046461441921,1.223048863320704,0.573286554791929,0.4915669791684694,0.48249760151610965,0.9815500673627398,0.6744186046511628,0.6666666666666666,8.0,2.9274420397964533,2.9561950010145495,2.1464657985040723,0.12522380575854533,0.09629795031029907,0.8047284764081423,0.4243789012575385,0.03737771035534593,0.1122114740936837,1.2602682283850235,5.4411764705882355,3.5454545454545454,1.89572192513369
wired_moravec_14,Speaker 1 (Chelsea Finn),Speaker 4 (College Student),49.0,34.0,15.0,0.432479241866484,0.19125845024885452,-0.011297528230469416,0.9640879283729956,0.9264073980792173,0.9640879283729956,0.11044954551884124,0.28115529056938776,-0.17070574505054653,1.101178384063771,0.27769543764293303,1.013906961130099,1.188449806997443,0.5428457845727858,0.4610125467706533,0.4490016788658164,0.9739467656813858,0.6176470588235294,0.7333333333333333,7.0,2.4480271344871616,2.3523534747888406,2.4729055953200563,0.04073622468086495,0.035226667500061745,0.6288228939568179,0.40503322103939005,0.02685616989741001,0.1792866156777886,1.159363700411843,5.222222222222222,8.5,-3.2777777777777777
wired_moravec_15,Speaker 5 (Grad Student),Speaker 1 (Chelsea Finn),37.0,20.0,17.0,0.5063302978257629,0.2029320769250763,-0.016554274577924154,1.0233701759396894,0.9479507103716083,1.0233701759396894,0.12781243674122345,0.2775376798634178,-0.14972524312219437,1.2182711139588132,0.15109327002113732,1.2580481174688969,1.182913777505405,0.49633404464532027,0.514319437357659,0.4439912080749531,0.8945411117067916,0.8,0.4117647058823529,6.0,2.4628882590672836,2.4464393446710155,2.0948567835487384,0.12337108178815748,0.10293788352807215,0.7996702561960881,0.505545859328381,0.07864765323727854,0.09509416905291879,1.1817585186275463,3.533333333333333,3.272727272727273,0.2606060606060603
wired_moravec_16,Speaker 6 (Expert),Speaker 1 (Chelsea Finn),53.0,34.0,19.0,0.47928288652361506,0.20809864728175406,-0.01174082609113089,1.068951515971605,1.0334916914417938,1.068951515971605,0.15224365067779233,0.23406595867938768,-0.08182230800159535,1.1794446698675116,0.1703025570410305,1.1277040804741596,1.2311852592608636,0.5598415134572453,0.4686557907555652,0.39365343821517673,0.8399628170187123,0.6176470588235294,0.6842105263157895,7.0,2.583963691293785,2.486925318261794,2.504800382982335,0.06282015837977686,0.0514158224996541,0.9394837465944063,0.5487013090486969,0.05468766498900386,0.12621155907383655,1.2142155038255509,7.592592592592593,12.0,-4.407407407407407
wired_nano_12,Speaker 1 (Dr. George S. Tulevski),Speaker 2 (child),58.0,45.0,13.0,0.5676918361081356,0.1796221718257348,-0.008876146706915704,1.0631803269273428,0.9213646018754874,1.0631803269273428,0.06147561641612945,0.24482053205135942,-0.18334491563522998,1.1528254682806653,0.36966323173702376,1.1637778600764828,1.140777837305266,0.5906488238351545,0.407970978315562,0.3526526355433222,0.8644061815361496,0.5555555555555556,0.5384615384615384,8.0,2.7307110430847232,2.5123375400048857,2.199687794731328,0.19993842215342508,0.16490581487596528,0.7940778734085624,0.4442960106640766,0.028500256733164916,0.15482650904074793,1.2659845626234925,8.0,4.636363636363637,3.3636363636363633
wired_nano_13,Speaker 1 (Dr. George S. Tulevski),Speaker 3 (teen),61.0,47.0,14.0,0.5058647045688449,0.11265876556305447,-0.004167847098694688,1.090323692132872,0.9645488010879434,1.090323692132872,0.04152645105758302,0.28720369202339757,-0.24567724096581456,1.2215798470231638,0.18386927482545654,1.1866770140987073,1.2564826799476205,0.6039665849715881,0.2890062076626584,0.2511050772521123,0.868857036957538,0.2978723404255319,0.7857142857142857,8.0,2.7998987247911993,2.5957914326200897,2.495602923729013,0.15741467859968683,0.1269768479809174,1.0422865910253587,0.5581787955762899,0.03249631008216966,0.2265476647066141,1.2704529741155348,11.85,3.909090909090909,7.9409090909090905
wired_nano_14,Speaker 1 (Dr. George S. Tulevski),Speaker 4 (college student),86.0,54.0,32.0,0.41985969325814937,0.1913537921534338,-0.006965477333296503,0.9928968374940603,0.9562770370392928,0.9928968374940603,0.126394550922507,0.251766868898237,-0.12537231797573,1.2622959432886753,0.11397501747309613,1.2429617836136082,1.283387753843294,0.6489432045553762,0.6972528003577901,0.6239717385546516,0.9615197973791345,0.8703703703703703,0.84375,9.0,3.03594736684614,3.0581669661860307,2.6787289082033148,0.0824614013505634,0.05965912804727977,0.8348875986926969,0.43372649046317213,0.02615890463036888,0.07691530386065891,1.2078767832038408,10.105263157894736,8.961538461538462,1.1437246963562746
wired_nano_15,Speaker 1 (Dr. George S. Tulevski),Speaker 5 (grad student),34.0,18.0,16.0,0.5401435078879374,0.20830942828099328,-0.018936212631519785,1.0252330787946202,0.8924926636515833,1.0252330787946202,0.21687311699934647,0.18736653272764184,0.029506584271704633,1.0068637207497457,0.13580818002528067,1.0210574820123215,0.9926699594871702,0.5681405960542244,0.4964294046413349,0.4466812267790157,0.8997880113522653,0.4444444444444444,0.4375,6.0,2.197614506293545,2.483006780520075,1.5016144718101818,0.12229847296886828,0.11044315281873186,0.7356219397587944,0.8132171766588447,0.13942835080712154,0.053773664231178624,1.1175341435554291,2.0,4.928571428571429,-2.928571428571429
wired_nano_16,Speaker 6 (expert),Speaker 1 (Dr. George S. Tulevski),83.0,60.0,23.0,0.4899590806156133,0.14719263469323696,-0.005266772927889881,1.0805287156398529,0.9942007765044256,1.0805287156398529,0.08553116343722779,0.20853838173249295,-0.12300721829526516,1.2003123254460741,0.1405236092517679,1.2455111774918264,1.1551134734003219,0.516109858805515,0.43453556156740897,0.35919769269718016,0.8266243881203225,0.6833333333333333,0.6521739130434783,9.0,3.0218369409545556,2.9237104386442057,2.285129631910751,0.19067274904331258,0.1420397927658524,0.9002770566139445,0.5388795510529721,0.028152032730136597,0.08565222869758549,1.2156631751055103,11.9375,4.857142857142857,7.080357142857143
wired_neuro_12,Speaker 1 (Dr. Bobby Kasthuri),Speaker 2 (child - Daniel),9.0,5.0,4.0,0.8238332114648713,0.16733387177104936,-0.052790514405040234,1.187801310767996,1.2292586837655417,1.2292586837655417,0.3419317246648524,0.2855200381163775,0.05641168654847489,1.2796239751589158,0.11940139533673162,1.2984833502123845,1.2607646001054473,0.27444770692497267,0.33994946027264267,0.060181527040595456,0.2192823096060614,0.2,0.0,3.0,1.4355205042826666,0.9709505944546686,1.0,0.3130662060366257,0.37225723434796837,0.30633696424776513,0.3402775952642701,0.175317931336847,0.39182958340544893,1.247289141673483,1.0,1.0,0.0
wired_neuro_13,Speaker 1 (Dr. Bobby Kasthuri),Speaker 3 (Jabez Griggs),13.0,8.0,5.0,0.8046897467337648,0.14899864278866853,-0.037461890469928975,1.191064438662278,1.1687759728864646,1.191064438662278,0.21995178873125915,0.3509918747040352,-0.13104008597277605,1.2482913348548812,0.1017609883877034,1.2422262987522992,1.2528401119318175,0.314894846785348,0.2613662220777209,0.0486091012509734,0.18598080832541092,0.0,0.0,4.0,1.8843135277997989,1.5487949406953985,1.3709505944546687,0.27997618851352113,0.2838960762763731,0.6829081047004717,0.5195552060130463,0.15517861994434243,0.32419011889093374,1.2447404898401295,1.3333333333333333,2.25,-0.9166666666666667
wired_neuro_14,Speaker 1 (Dr. Bobby Kasthuri),Speaker 4 (Elena Dowling),20.0,13.0,7.0,0.5909612746747602,0.17307226996774228,-0.02820133529304035,1.0363330870218894,0.9606747141168009,1.0363330870218894,0.2051966781451211,0.3657941085661707,-0.16059743042104957,1.1979537798646382,0.11123528773456141,1.165477550740313,1.2304300089889635,0.6536124455193162,0.47254446473865874,0.4678273334366992,0.990017592726288,0.23076923076923078,0.8571428571428571,4.0,1.8464393446710154,1.7381493331928664,1.9502120649147465,0.02361417653068157,0.024504919767464765,0.8435027169282123,0.6547991927540455,0.10064290596057802,0.2722926234649794,1.161947222549599,2.7142857142857144,3.0,-0.2857142857142856
wired_neuro_15,Speaker 5 (Mala Ananth),Speaker 1 (Dr. Bobby Kasthuri),16.0,9.0,7.0,0.7695694818387164,0.31048015914139904,-0.05864440158261248,1.0282344201298361,1.0444603637254162,1.0444603637254162,0.2924863991802906,0.379334341014282,-0.08684794183399136,1.2119333242197659,0.22100233547481793,1.1172201735818112,1.3066464748577211,0.379420105900031,0.7741479395880022,0.34124600636835084,0.8993883061596682,0.5555555555555556,0.2857142857142857,4.0,1.7806390622295665,1.224394445405986,1.8423709931771084,0.19815683084178345,0.20646077048157588,0.5274600839930722,0.41324264628723983,0.1921997225866777,0.22254988954711882,1.183282765830977,2.4,2.6666666666666665,-0.2666666666666666
wired_neuro_16,Speaker 1 (Dr. Bobby Kasthuri),Speaker 6 (Russell Hanson),23.0,14.0,9.0,0.5417442198983742,0.17670291994955475,-0.02445068682541993,1.0736630184232228,1.070141723389488,1.0736630184232228,0.22584993939968595,0.183983917802868,0.04186602159681796,1.1804799179932073,0.14766561416183388,1.156629634116013,1.2043302018704016,0.4559049087425805,0.4841343491476172,0.3023021738653812,0.663081638447704,0.42857142857142855,0.2222222222222222,5.0,2.146560457663226,1.7884504573082893,1.8910611120726526,0.22039169471078204,0.20433028294445732,0.5004024235381881,0.3570493415234827,0.09545931861053523,0.19675628428234151,1.1725395830453798,2.25,2.142857142857143,0.1071428571428572
wired_nuclear_12,Speaker 1 (Dr. Anne White),Speaker 2 (child – Amelia),73.0,53.0,20.0,0.545090563705814,0.1479986312718494,-0.006055792612041001,1.0998367065489423,0.9552120886503911,1.0998367065489423,0.0903357197656985,0.18941875861637994,-0.09908303885068144,1.2376646365147006,0.12387677958664584,1.2397140258367763,1.2356152471926245,0.5305361095615929,0.3513074253888679,0.330505042624464,0.9407858153257723,0.5283018867924528,0.65,9.0,2.846082733466097,2.724929596146756,2.5016094970590275,0.12638618761602402,0.09874212539923777,0.7410675393875691,0.40340614670862307,0.014370867096733955,0.07989100114500523,1.256647175731942,12.5,3.789473684210526,8.710526315789474
wired_nuclear_13,Speaker 1 (Dr. Anne White),Speaker 1 (Anne White),85.0,49.0,36.0,0.5574635499985562,0.23162652030014852,-0.008972094456452834,0.7284638729347179,0.6453539139213775,0.7284638729347179,0.11167451430685497,0.3042244793625613,-0.19254996505570632,1.2217013739014861,0.19197253550399765,1.2043138288130009,1.239088918989971,0.6754262882091404,0.6178308924525819,0.6170241316696164,0.9986942045261562,0.5714285714285714,0.8888888888888888,9.0,2.9553340242520205,2.8954665069766814,2.9620376832377557,0.021953819244769773,0.016084049232371646,1.445185878948082,0.7577192906050101,0.04581068869419306,0.06251388754301279,1.1739344624741994,30.27906976744186,10.25,20.02906976744186
wired_nuclear_14,Speaker 1 (Dr. Anne White),Speaker 4 (college student - Yash),117.0,94.0,23.0,0.43399459414285246,0.196414969789808,-0.00463118126935455,1.0062672049758592,0.8701021721405273,1.0062672049758592,0.09505437307134369,0.2046526452933463,-0.10959827222200262,1.249266788734088,0.1633459074516971,1.2584741734427773,1.2400594040253985,0.6372029819904768,0.39671077257234005,0.3876217388966828,0.9770890172285405,0.5957446808510638,0.8260869565217391,11.0,3.275664434718388,3.262752031881501,2.9140163035068447,0.056468822101996816,0.04082855077141444,1.2624225197567913,0.6156039374496937,0.022541703836979,0.11986232409762552,1.241451064408389,19.27536231884058,7.590909090909091,11.684453227931488
