video_uid,conversation_uid,conversation_id,level_label,trajectory_type,horizon,stage,path_length,direct_displacement,route_efficiency,excess_path_fraction,directional_persistence,turning_cost,backward_movement,backtracking_fraction,monotonic_progress_fraction,future_alignment,pairwise_coverage,centroid_dispersion,resultant_length,coverage_per_path,mean_step_distance,step_distance_sd,step_distance_cv,normalized_acceleration,n_local_windows
astro,astro::wired_astro_13,wired_astro_13,teenager,expert,3,Middle,3.014978450574105,1.036954812161417,0.34405097708068966,0.6559490229193103,-0.5585248661016249,0.7792624330508124,0.1675312406994428,0.0560676915330996,0.6666666666666666,0.4970897025637207,0.9831964833643876,0.6020910854202015,0.7954529487116304,0.3262453891845015,1.0049928168580349,0.02831281689449451,0.028073928125782965,1.7605488609822375,2
astro,astro::wired_astro_13,wired_astro_13,teenager,expert,5,Middle,5.077795628324683,1.096650660781712,0.2151844452682956,0.7848155547317044,-0.4418522938862042,0.7209261469431021,0.15691826782844132,0.03155706984883444,0.6,0.5250624089937586,1.0580995457666136,0.6843988940585846,0.7234022744379731,0.20850515048657486,1.0155591256649366,0.08514264726514509,0.0834167480640045,1.6904767954333062,2
astro,astro::wired_astro_13,wired_astro_13,teenager,joint,3,Beginning,3.4218537204930257,1.114481868263639,0.32847363417210457,0.6715263658278955,-0.5091994369546234,0.7545997184773118,0.27800453565609157,0.07875534491824897,0.6666666666666666,0.4617438674344188,1.1314178828197379,0.6927280391185503,0.7117248757078735,0.33125198214026774,1.1406179068310085,0.1520289441973536,0.13450680057447226,1.754218248634973,3
astro,astro::wired_astro_13,wired_astro_13,teenager,joint,3,End,3.669292675070256,1.2895963933551415,0.35254091456827946,0.6474590854317205,-0.5520623029707901,0.776031151485395,0.06275054092194761,0.016020379612036947,0.7777777777777777,0.5656072198510724,1.2094650861822116,0.7402227529210518,0.6665608825096806,0.32989061197645625,1.223097558356752,0.07475277281003559,0.06191811856898855,1.7561859740643022,3
astro,astro::wired_astro_13,wired_astro_13,teenager,joint,3,Middle,3.6432939230734167,1.2564899706987105,0.34644757459971653,0.6535524254002835,-0.5150094060093717,0.7575047030046859,0.15782164606188023,0.043483162005964165,0.6666666666666666,0.4592572490868848,1.210301076435318,0.7407864085451019,0.6646913355300486,0.3328000990173856,1.2144313076911388,0.08531523190985477,0.07201691562075688,1.732773110076596,4
astro,astro::wired_astro_13,wired_astro_13,teenager,joint,5,Beginning,5.557848436399098,1.115246345128826,0.2000149656481865,0.7999850343518136,-0.4947746071375886,0.7473873035687943,0.4612277401289181,0.08378947744429524,0.6,0.5222682197579577,1.1198835894970283,0.7223408569138188,0.6816650034360134,0.20151574822123908,1.1115696872798195,0.14732293407822877,0.1329831973314827,1.7732999215561451,2
astro,astro::wired_astro_13,wired_astro_13,teenager,joint,5,End,6.194758872753066,1.2318317512634465,0.1988444391096616,0.8011555608903385,-0.5590542664530034,0.7795271332265017,0.1292405946992311,0.02095431491895714,0.6,0.5611448316154836,1.2264289309618492,0.7917441625696549,0.6053226181464737,0.1980209081257438,1.2389517745506131,0.1039098570037437,0.08390864754859934,1.7757245695397899,2
astro,astro::wired_astro_13,wired_astro_13,teenager,joint,5,Middle,6.119131793047731,1.2301225890676812,0.2016138350582748,0.7983861649417252,-0.5193058370944155,0.7596529185472078,0.36797484387353036,0.05979308434618036,0.55,0.48156714333497663,1.1935192306050255,0.7699806043009705,0.6285175288463216,0.19510402611985567,1.2238263586095461,0.10844755351652391,0.089084164319345,1.738486430841408,4
astro,astro::wired_astro_13,wired_astro_13,teenager,partner,3,End,3.8177088242378634,1.0579803965739998,0.27712443386386504,0.722875566136135,-0.5154050975334035,0.7577025487667017,0.262679436550876,0.0688055188712081,0.6666666666666666,0.557627432030993,1.242297606881553,0.7599885523737097,0.6437771245234769,0.32540396978272834,1.2725696080792879,0.14821641299815574,0.11647018132223151,1.7864900981241614,1
astro,astro::wired_astro_13,wired_astro_13,teenager,partner,3,Middle,4.051308824293914,1.3334266970569677,0.32917427835464663,0.6708257216453534,-0.5986984560626215,0.7993492280313107,0.11709937109449187,0.028867735597284935,0.6666666666666666,0.4717484939826192,1.2998653339136022,0.7970726828183597,0.602737112636447,0.3208267136578642,1.350436274764638,0.020696285360098675,0.015304430855075194,1.786813102701792,2
